term1,term2,label,related
Reiseverkehr,Erholung,Abschnitt,1
Studienfahrt,Verb,Taxon,1
Ausgabe,Trivialschema,Vorstellung,1
Klasse,Information,Anzahl,1
Arbeitsleistung,Mensch,Bereich,1
Science-fiction-roman,Dienstgang,Relation,1
Beförderungsklasse,Schulverein,Anzahl,1
Reiseform,Vorschuss,Schicht,1
Fahrtzweck,Teil,Güte,1
Zweck,Aufenthalt,Bezeichnung,1
Erziehungszweck,Verbreitung,Familie,1
Fahrt,Erledigung,Tätigkeit,1
Arbeitszeit,Jahr,Zeitraum,1
Reiseverkehr,Frau,Hausflur,1
Studienfahrt,Reisegrund,Klasse,1
Jahr,Bedeutung,Teil,1
Österreich,Schweiz,Staaten,1
Schulfahrt,Reiseart,Grundeinheit,1
Fernflug,Flug,Reise,1
Beförderungsklasse,Bürger,Raum,1
Weltreiseführer,Arbeitsstätte,Text,1
Erziehungszweck,Reiseform,Aufbau,1
Frauenfahrt,Klassenfahrt,Zustand,1
Zweck,Stelle,Text,1
Klasse,Zeitaufwand,Energie,1
Wagenklasse,Verein,Kanton,1
Wagenklasse,Beförderungsklasse,Tätigkeit,1
Fahrt,Schule,Gruppe,1
Zweck,Teil,Gegenstand,1
Schule,Auswärtstätigkeit,Unternehmung,1
Haustürgeschäft,Durchführung,Gewinn,1
Zweck,Dienststelle,Raum,1
Freizeitverkehr,Arbeitszeit,Beziehung,1
Ort,Ausgabe,Wort,1
Linienverkehr,Pflicht,Beziehung,1
Reiseführer,Familie,Wort,1
Schulfahrt,Bedeutung,Beziehung,1
Transitstaat,Fahrtenprogramm,Mittel,1
Fahrt,Roman,Modell,1
Transitstaat,Teil,Gebiet,1
Abi-reise,Klassenfahrt,Fortbewegung,1
Programm,Verb,Bezeichnung,1
Wagenklasse,Roman,Raumzeit,1
Fahrt,Pflicht,Tätigkeit,1
Klasse,Asien,Bereich,1
Schule,Regelarbeitszeit,Raumzeit,1
Reiseform,Dienst,Menge,1
Zweck,Arbeitsstätte,Objekt,1
Wiki-form,Bezug,Zahl,1
Leistung,Erledigung,Platz,1
Zweck,Erledigung,Tätigkeit,1
Zweck,Schild,Darstellung,1
Fahrtzweck,Einkommensteuergesetz,Abbildung,1
Form,Verb,Zelle,1
Form,Wohnung,Anzahl,1
Schülerfahrt,Reisen,Betätigung,1
Wohnsitzstaat,Arbeitsstätte,Mittel,1
Linienverkehr,Unternehmen,Verfassung,1
Zweck,Teil,Klasse,1
Tätigkeit,Rahmen,Relation,1
Studienfahrt,Frauenfahrt,Bewegung,1
Form,Organisation,Möglichkeit,1
Reiseform,Schild,Endzustand,1
Staat,Durchführung,Handlung,1
Grund,Rechtsbegriff,Begriff,1
Wiki-form,Roman,Anzahl,1
Beförderungsklasse,Dienstgang,Raum,1
Reiseform,Verb,Konzept,1
Erziehungszweck,Eisenbahn,Gruppe,1
Nicht-schengen-staat,Arbeitsleistung,Verhältnis,1
Linienverkehr,Reise,Bewegung,1
Wagenklasse,Jahrhundert,Einheit,1
Reiseform,Betrieb,Familie,1
Linienverkehr,Form,Ablauf,1
Anfangphase,Landschulwoche,Moment,1
Familie,Schülerliste,Bedeutung,1
Arbeitsleistung,Eisenbahn,Werkzeug,1
Science-fiction-roman,Gastfamilie,Zelle,1
Reiseform,Österreich,Schicht,1
Science-fiction-roman,Roman,Gemeinschaft,1
Reiseführer,Unterrichtsgang,Kleidungsstück,1
Wiki-form,Milliarde,Anzahl,1
Wiki-form,Form,Truppenteil,1
Reiseverkehr,Fahrtzweck,Verbindung,1
Hochphase,Aufenthalt,Raumzeit,1
Nicht-schengen-staat,Schulprogramm,Mittel,1
Dienst,Tätigkeit,Berufstätigkeit,1
Erziehungszweck,Verbindung,Menge,1
Lernen,Trampertreffen,Ausscheidung,1
Werbungskosten,Reisekosten,Konsequenzen,1
Fahrt,Tätigkeit,Schicht,1
Fahrtzweck,Schulbus,Gegenstand,1
Erziehungszweck,Information,Menge,1
Schülerfahrt,Außendienst,Beziehung,1
Geld,Auto,Mittel,1
Wiki-form,Verbreitung,Domäne,1
Dienstgeschäft,Autor,Lebewesen,1
Schulreise,Schulausflug,Fortbewegung,1
Dienst,Dienststelle,Einrichtung,1
Fahrtenprogramm,Art,Gegenstand,1
Erziehungszweck,Aufenthalt,Werkzeug,1
Leistung,Unterhaltungsbetrieb,Ablauf,1
Milieu,Außendienst,Gesamtheit,1
Studienfahrt,Art,Verhältnis,1
Ausgabe,Geschichte,Moment,1
Erziehungszweck,Jahrhundert,Gegenstand,1
Trivialschema,Reisegrund,Begriff,1
Taggeld,Land,Mittel,1
Programm,Thema,Gegenstand,1
Leistung,Dienst,Geschehnis,1
Schüler,Ausgabe,Person,1
Zweck,Jahr,Teil,1
Linienverkehr,Richter,Gang,1
Reiseführer,Arbeitsanweisung,Anordnung,1
Klasse,Bahn,Element,1
Frauenfahrt,Arbeit,Beziehung,1
Arbeitsleistung,Einsatzorganisation,Werkzeug,1
Arbeitsleistung,Durchführung,Berufstätigkeit,1
Schüler,Weltreiseführer,Gang,1
Wiki-form,Information,Abteilung,1
Fahrt,Schulreise,Gemütszustand,1
Dauer,Privatwirtschaft,Kleidungsstück,1
Dienstreiseverkehr,Mediumeninteresse,Zustand,1
Programm,Dienst,Software,1
Dienstreiseverkehr,Unterrichtsgang,Art,1
Anfangphase,Wohnung,Raumzeit,1
Linienverkehr,Arbeitsanweisung,Ablauf,1
Schulprogramm,Ausgabe,Gegenstand,1
Austauschjahr,August,Zeitspanne,1
Jahr,Erledigung,Zeit,1
Arbeit,Lernen,Angelegenheit,1
Fahren,Einzelbeschreibung,Verhalten,1
Kilometergeld,Passen,Mittel,1
Frauenfahrt,Linienverkehr,Beziehung,1
Tätigkeit,Unternehmen,Gesellschaft,1
Reiseführer,Richter,Ermittlung,1
Klasse,Flug,Beziehung,1
Linienverkehr,Erziehungszweck,Raum,1
Erziehungszweck,Information,Grundeinheit,1
Zweck,Verein,Kategorie,1
Wagenklasse,Welt,Teil,1
Studienfahrt,Klassenfahrt,Verfassung,1
Reiseform,Familie,Vorgang,1
Erziehungszweck,Dienststelle,Handlung,1
Erziehungszweck,Roman,Partnern,1
Fahrtzweck,Dienstgang,Handlung,1
Niveaumilieu,Welt,Gesamtheit,1
Regelleistung,Begriff,Ablauf,1
Wagenklasse,Wiki-form,Truppenteil,1
Fahrt,Zweck,Partnern,1
Reiseführer,Lehrkraft,Gericht,1
Fahrtenprogramm,Dienst,Teil,1
Bundesreisekostengesetz,Soldat,Modell,1
Zweck,Sicherheit,Großeltern,1
Form,Roman,Familie,1
Wiki-form,Unternehmen,Konzeption,1
Bedeutung,Abenteuer,Form,1
Tramper-bewegung,Hippie-bewegung,Betriebsamkeit,1
Studienfahrt,Roman,Gruppe,1
Arbeitsleistung,Abenteuer,Unternehmung,1
Nicht-schengen-staat,Dienstgang,Gebiet,1
Klasse,Land,Ergebnis,1
Beförderungsklasse,Erledigung,Arbeit,1
Form,Dienstgang,Großeltern,1
Integrationsmilieu,Schweiz,Gesamtheit,1
Reiseführer,Betrieb,Objekt,1
Zweck,Privatwirtschaft,Rang,1
Tätigkeit,Lernen,Gesellschaft,1
Arbeitsleistung,Stelle,Bereich,1
Beförderungsklasse,Familie,Möglichkeit,1
Dienstgeschäft,Ausgabe,Berufstätigkeit,1
Wagenklasse,Monat,Truppenteil,1
Schulprogramm,Grund,Konzept,1
Unterrichtsgang,Unternehmen,Hausflur,1
Außendienst,Hippie-bewegung,Phase,1
Arbeitsgesetz,Ewr-bürger,Lebewesen,1
Einkommensteuergesetz,Generation,Lebewesen,1
Erziehungszweck,Reiseart,Einheit,1
Regelleistung,Außendienst,Ortgang,1
Klasse,Dienst,Zahl,1
Haustürgeschäft,Erledigung,Geschäft,1
Arbeitsgesetz,Verbreitung,Modell,1
Wohnsitzstaat,Soldat,Bereich,1
Wagenklasse,Land,Tätigkeit,1
Klasse,Jahrhundert,Bereich,1
Schild,Information,Relation,1
Erziehungszweck,Regelung,Kategorie,1
Reiseführer,Tramp,Laufen,1
Leistung,Auswärtstätigkeit,Zeitabschnitt,1
Reiseführer,Beurteilung,Folge,1
Unterrichtsgang,Bürger,Erledigung,1
Freizeitverkehr,Abi-reise,Betätigung,1
Fahrt,Durchführung,Kategorie,1
Frauenfahrt,Arbeitsleistung,Beziehung,1
Reiseform,Geschichte,Konzeption,1
Reiseform,Bedeutung,Truppenteil,1
Wohnsitzstaat,Österreich,Handlung,1
Erziehungszweck,Geschichte,Gruppe,1
Frauenfahrt,Science-fiction-roman,Gattung,1
Dienstgeschäft,Generation,Lebewesen,1
Reiseverkehr,Schulreise,Bewegung,1
Arbeit,Unternehmen,Durchführung,1
Schule,Caritasverband,Gerät,1
Wagenklasse,Bezug,Raum,1
Ort,Arbeitsstätte,Ausdruck,1
Wagenklasse,Reisedauer,Abschnitt,1
Klasse,Arbeitsgesetz,Lebewesen,1
Fahrt,Erziehungszweck,Konzept,1
Transitstaat,Deutschland,Ort,1
Arbeit,Übernachtung,Stelle,1
Auswärtstätigkeit,Richtung,Zeitabschnitt,1
Programm,Land,Teil,1
Zweck,Band,Raum,1
Nicht-schengen-staat,Information,Einheit,1
Dienstgang,Asien,Verbindung,1
Reiseform,Familie,Gemeinschaft,1
Schüler,Lehrkraft,Mensch,1
Dienstreiseverkehr,Außendienst,Verhältnis,1
Schülerfahrt,Regelarbeitszeit,Kategorie,1
Beförderungsklasse,Reiseart,Geologie,1
Wohnsitzstaat,Werbungskosten,Energie,1
Fahrtzweck,Verbreitung,Gattung,1
Erziehungszweck,Dienst,Teileinheit,1
Freizeitverkehr,Anhalter,Abschnitt,1
Straßenverbindung,Österreich,Verein,1
Schulfahrt,Durchführung,Kategorie,1
Dienstgang,Verbindung,Organisation,1
Vorphase,Zeit,Gegenwart,1
Musterschule,Unterrichtsgang,Platz,1
Selbstverwirklichungsmilieu,Deutschland,Gesamtheit,1
Weltreiseführer,Reiseführer,Anweisung,1
Schulfahrt,Wohnsitzstaat,Verhältnis,1
Dienstreiseverkehr,Soldat,Gang,1
Schülerfahrt,Klassenfahrt,Konzeption,1
Dienstreiseverkehr,Mitreisen,Veränderung,1
Wohnsitzstaat,Unterhaltungsbetrieb,Bereich,1
Frauenfahrt,Reiseführer,Art,1
Wagenklasse,Milliarde,Abbildung,1
Staat,Programm,Werkzeug,1
Wiki-form,Dienstreise,Anzahl,1
Reisedauer,Tätigkeit,Zeitabschnitt,1
Werbungskosten,Kennenlernen,Energie,1
Beförderungsklasse,Aufenthalt,Ortgang,1
Beförderungsklasse,Verein,Bereich,1
Studienfahrt,Aufenthalt,Kategorie,1
Beförderungsklasse,Bezug,Klasse,1
Studienfahrt,Stelle,Klasse,1
Beförderungsklasse,Dienst,Handlung,1
Klasse,Hochkulturschema,Darstellung,1
Form,Berg,Taxon,1
Anfangphase,Betrieb,Phase,1
Fahrtzweck,Caritasverband,Ordnung,1
Deutschland,Europa,Verein,1
Klasse,Verbreitung,Güte,1
Fahrtenprogramm,Bahn,Folge,1
Studienfahrt,Welt,Grundeinheit,1
Schule,Bedeutung,Zeichen,1
Frauenfahrt,Hochkulturschema,Taxon,1
Zweck,Bedeutung,Taxon,1
Einkommensteuergesetz,Schild,Erfahrungen,1
Dienst,Jahrhundert,Element,1
Schulfahrt,Ausgabe,Zustand,1
Wagenklasse,Familie,Kategorie,1
Verein,Welt,Wohnung,1
Wagenklasse,Dienstgang,Bereich,1
Wagenklasse,Arbeitsort,Platz,1
Klasse,Unternehmen,Teileinheit,1
Fahrtzweck,Bahn,Anforderungen,1
Fahrtzweck,Trivialschema,Gruppe,1
Wegzeit,Beurteilung,Kleidungsstück,1
Wohnsitzstaat,Teil,Arbeit,1
Betrieb,Ziel,Anstellung,1
Wagenklasse,Land,Gebiet,1
Science-fiction-roman,Regelung,Zelle,1
Schule,Kennenlernen,Unternehmung,1
Dauer,Erziehungsarbeit,Zeitabschnitt,1
Staat,Dienstgang,Bereich,1
Dienst,Mensch,Element,1
Transitstaat,Richtung,Handlung,1
Nicht-schengen-staat,Unterrichtsgang,Ergebnis,1
Leistung,Literatur,Ablauf,1
Erziehungszweck,Verbrechen,Familie,1
Außendienst,Verein,Beschreibung,1
Staat,Beförderungsklasse,Ortgang,1
Schild,Bürger,Gericht,1
Form,Soldat,Ablauf,1
Staat,Stelle,Platz,1
Regelleistung,Transportmittel,Angelegenheit,1
Tätigkeit,Unterhaltungsbetrieb,Zeitabschnitt,1
Nicht-schengen-staat,Arbeitsleistung,Anstrengung,1
Nicht-schengen-staat,Hochphase,Gebiet,1
Staat,Auswärtstätigkeit,Aktion,1
Reiseform,Arbeitsanweisung,Relation,1
Wiki-form,Fahrtenerlass,Relation,1
Reiseverkehr,Land,Abschnitt,1
Klasse,Tätigkeit,Konzept,1
Schulfahrt,Fahrtzweck,Verhältnis,1
Frauenfahrt,Klasse,Verhältnis,1
Staat,Fahren,Gesamtheit,1
Reiseform,Wiki-form,Endzustand,1
Reiseverkehr,Berg,Ablauf,1
Schulbus,Familie,Gerät,1
Musterschule,Dienstgang,Kanton,1
Form,Gastschüler,Person,1
Dienstgang,Lehrkraft,Gericht,1
Wiki-form,Arbeit,Vorgang,1
Form,Verbreitung,Zelle,1
Beförderungsklasse,Klasse,Kategorie,1
Wagenklasse,Arbeitsstätte,Ort,1
Dienstreiseverkehr,Hippie-bewegung,Verfassung,1
Reiseverkehr,Trivialschema,Art,1
Klasse,Erledigung,Einheit,1
Reiseform,Form,Gattung,1
Reiseform,Programm,Anordnung,1
Freizeitverkehr,Linienverkehr,Veränderung,1
Frauenfahrt,Bestimmung,Zustand,1
Regelleistung,Eisenbahn,Unternehmen,1
Reiseform,Regelung,Konzeption,1
Studienfahrt,Austauschreise,Gemütszustand,1
Wiki-form,Außendienst,Konzept,1
Sicherheit,Hippie-generation,Großeltern,1
Reiseform,Familie,Konzeption,1
Bundesreisekostengesetz,Kultur,Gesamtheit,1
Frauenfahrt,Matura-reise,Zustand,1
Schülerfahrt,Bahn,Kategorie,1
Einkommensteuergesetz,Bedeutung,Vorgang,1
Studienfahrt,Berg,Familie,1
Schulprogramm,Gefährdungsbeurteilung,Teil,1
Transitstaat,Übernachtungskosten,Aufwand,1
Transitstaat,Klasse,Bereich,1
Regelarbeitszeit,Monat,Zeit,1
Staat,Haustürgeschäft,Geschehnis,1
Vorphase,Geschichte,Raumzeit,1
Wagenklasse,Woche,Teil,1
Reiseführer,Schild,Folge,1
Fahrtzweck,Tramper-bewegung,Kategorie,1
Klasse,Soldat,Modell,1
Wohnsitzstaat,Trampertreffen,Handlung,1
Wagenklasse,Gastschüler,Person,1
Dienstreiseverkehr,Auslandreisen,Gemütszustand,1
Wiki-form,Mensch,Ablauf,1
Wiki-form,Anfangphase,Ablauf,1
Reiseform,Art,Modell,1
Leistung,Durchführung,Gewinn,1
Haustürgeschäft,Organisation,Angelegenheit,1
Einsatzorganisation,Dienstreise,Organisation,1
Staat,Österreich,Beziehung,1
Reiseverkehr,Schüler,Gang,1
Schule,Arbeitsort,Zahl,1
Wegzeit,Monat,Zeitspanne,1
Frauenfahrt,Zweck,Beziehung,1
Dienstgeschäft,Unternehmen,Unternehmung,1
Wiki-form,Mensch,Anzahl,1
Fahrtzweck,Unterrichtsgang,Klassifikation,1
Fahrt,Geschäftsreise,Bewegung,1
Klasse,Dienst,Handlung,1
Studienfahrt,Reiseform,Klasse,1
Zweck,Schild,Abbildung,1
Transitstaat,Leistung,Einheit,1
Fahrt,Vorschuss,Kategorie,1
Schülerfahrt,Information,Ordnung,1
Wagenklasse,Vorphase,Abschnitt,1
Staat,Übernachtung,Ort,1
Klasse,Kennenlernen,Tätigkeit,1
Erziehungszweck,Familie,Partnern,1
Freizeitverkehr,Deutschland,Beziehung,1
Schülerfahrt,Regelung,Familie,1
Mitfahren,Einsatzorganisation,Verhalten,1
Frauenfahrt,Schild,Taxon,1
Beförderungsklasse,Stelle,Teil,1
Treffen,Abenteuer,Rechtsform,1
Fahrt,Leistung,Einheit,1
Form,Geschichte,Großeltern,1
Zweck,Schule,Teileinheit,1
Zweck,Bedeutung,Zeichen,1
Erziehungszweck,Betrieb,Taxon,1
Weltreiseführer,Reiseführer,Bestimmung,1
Fahrt,Klasse,Menge,1
Form,Dienst,Rang,1
Schulprogramm,Reiseführer,Gegenstand,1
Frauenfahrt,Interesse,Zustand,1
Ausgabe,Gesellschaft,Wert,1
Ausgabe,Deutschland,Bedeutung,1
Arbeitszeit,Monat,Gegenstand,1
Dienst,Mensch,Zeit,1
Form,Jahrhundert,Truppenteil,1
Staat,Soldat,Gesamtheit,1
Wiki-form,Trivialschema,Familie,1
Beförderungsklasse,Reisesicherheit,Klasse,1
Wohnsitzstaat,Transportmittel,Einheit,1
Wagenklasse,Dienstreise,Teil,1
Freizeitverkehr,Reiseführer,Abschnitt,1
Reiseverkehr,Fahrtenerlass,Zustand,1
Erziehungszweck,Wiki-form,Taxon,1
Regelleistung,Familie,Anstrengung,1
Jahr,Verb,Teil,1
Reiseform,Dienst,Ablauf,1
Form,Verb,Gemeinschaft,1
Fahrt,Verbreitung,Grundeinheit,1
Aufenthalt,Betrieb,Ausdruck,1
Wohnsitzstaat,Familie,Gebiet,1
Wiki-form,Dienst,Güte,1
Zeit,Tag,Moment,1
Dienst,Betrieb,Berufstätigkeit,1
Reiseform,Gastfamilie,Zelle,1
Beförderungsklasse,Reiseform,Einheit,1
Schülerfahrt,Verb,Konzeption,1
Arbeitsleistung,Unternehmen,Vorgang,1
Roman,Gruppe,Geologie,1
Zweck,Dienst,Handlung,1
Wagenklasse,Arbeitsort,Kategorie,1
Studienfahrt,Auswärtstätigkeit,Klasse,1
Schulfahrt,Richtung,Zustand,1
Haustürgeschäft,Studie,Geschäft,1
Zweck,Jahr,Kategorie,1
Wiki-form,Milliarde,Abbildung,1
Fahrt,Regelleistung,Beziehung,1
Transitstaat,Klasse,Kanton,1
Fahrt,Erziehungszweck,Relation,1
Reiseführer,Stelle,Vermögen,1
Nicht-schengen-staat,Musterschule,Kanton,1
Beförderungsklasse,Dienststelle,Plural,1
Wohnsitzstaat,Erledigung,Kanton,1
Erziehungsarbeit,Kennenlernen,Unternehmung,1
Zweck,Wohnung,Gegenstand,1
Anfangphase,Tätigkeit,Zeit,1
Dienst,Aufenthalt,Plural,1
Sicherheit,Familie,Partnern,1
Freizeitverkehr,Zweck,Abschnitt,1
Zeit,Bestandteil,Element,1
Klasse,Reiseform,Gruppe,1
Frauenfahrt,Mensch,Grundeinheit,1
Fahrtzweck,Roman,Teileinheit,1
Dienstgeschäft,Haustürgeschäft,Mensch,1
Leistung,August,Ablauf,1
Unterrichtsgang,Richter,Gericht,1
Klasse,Eisenbahn,Gesamtheit,1
Dienst,Gesellschaft,Wert,1
Betriebsausgabe,Aufenthalt,Werk,1
Klasse,Science-fiction-roman,Tätigkeit,1
Klasse,Wohnung,Raumzeit,1
Erziehungszweck,Reiseart,Klassifikation,1
Schüler,Unterrichtsgang,Erledigung,1
Schule,Grund,Zeichen,1
Fahrtzweck,Lehrkraft,Abschnitt,1
Dienst,Betrieb,Unternehmung,1
Erziehungszweck,Reiseziel,Gegenstand,1
Fahrt,Bestimmung,Ort,1
Fahrt,Haustürgeschäft,Tätigkeit,1
Reiseführer,Schiff,Einrichtung,1
Frauenfahrt,Verbrechen,Klasse,1
Staat,Arbeitspflicht,Aufgabe,1
Zweck,Arbeit,Person,1
Beförderungsklasse,Art,Bereich,1
Studienfahrt,Fahrt,Betrieb,1
Fahrt,Verbrechen,Rang,1
Trivialschema,Bedeutung,Begriff,1
Schulverein,Einsatzorganisation,Wohnung,1
Roman,Geschichte,Partnern,1
Studienfahrt,Dienstreise,Beziehung,1
Fahrt,Österreich,Schicht,1
Zweck,Mensch,Ordnung,1
Beförderungsklasse,Rechtsbegriff,Teileinheit,1
Betriebsausgabe,Schülersammelliste,Wort,1
Fahrt,Tätigkeit,Gemeinschaft,1
Wiki-form,Eisenbahn,Anforderungen,1
Abgefahren,Fernflug,Disziplin,1
Reiseverkehr,Roman,Ablauf,1
Klasse,Woche,Truppenteil,1
Einsatzorganisation,Welt,Organisation,1
Schild,Privatwirtschaft,Werk,1
Schulreise,Klassenfahrt,Reise,1
Reiseverkehr,Auswärtstätigkeit,Art,1
Zweck,Band,Objekt,1
Beförderungsklasse,Leistung,Person,1
Wagenklasse,Frau,Mensch,1
Wohnsitzstaat,Eisenbahn,Mittel,1
Wohnsitzstaat,Arbeit,Energie,1
Fahrtzweck,Klassenfahrt,Familie,1
Linienverkehr,Milliarde,Abschnitt,1
Studienfahrt,Geschichte,Art,1
Fahrtzweck,Musterschule,Raum,1
Reiseform,Schulverein,Anzahl,1
Jahr,Jahrhundert,Zeitspanne,1
Wagenklasse,Bestimmung,Ortgang,1
Dienst,Verein,Planung,1
Beförderungsklasse,Betrieb,Kategorie,1
Science-fiction-roman,Verb,Partnern,1
Beförderungsklasse,Teil,Geologie,1
Zweck,Reiseführer,Objekt,1
Fahrt,Science-fiction-roman,Taxon,1
Zweck,Zahl,Teil,1
Fahrt,Bestandteil,Schicht,1
Austauschjahr,Geschichte,Moment,1
Klasse,Form,Raum,1
Hauptmotivation,Reiseführer,Ergebnis,1
Regelleistung,Unterweisung,Angelegenheit,1
Transitstaat,Arbeitsgesetz,Gesamtheit,1
Erziehungszweck,Bedeutung,Teileinheit,1
Erziehungszweck,Inselsberg,Objekt,1
Staat,Wohnung,Ort,1
Reiseform,Anhalter,Ablauf,1
Arbeitszeit,Tag,Zeitraum,1
Fahrtzweck,Bestimmung,Stelle,1
Dienstreiseverkehr,Autor,Raum,1
Beförderungsklasse,Art,Zahl,1
Schülerfahrt,Richtung,Zustand,1
Wohnsitzstaat,Weltreiseführer,Einheit,1
Schulfahrt,Klassenfahrt,Eigenschaft,1
Reiseverkehr,Weltreise,Betätigung,1
Sicherheit,Information,Großeltern,1
Zweck,Organisation,Geschäft,1
Musterschule,Dienst,Menge,1
Wagenklasse,Abenteuer,Person,1
Dienstreiseverkehr,Dienstgang,Raum,1
Beförderungsklasse,Gruppe,Abschnitt,1
Zweck,Wohnung,Bereich,1
Dienstreiseverkehr,Reise,Gemütszustand,1
Schülerfahrt,Pflicht,Zustand,1
Zweck,Reiseführer,Person,1
Forschungsweltreise,Flug,Reise,1
Fahrtzweck,Gastfamilie,Abteilung,1
Milieu,Verkehrsmittel,Gesamtheit,1
Linienverkehr,Mitnahme,Ablauf,1
Beförderungsklasse,Klasse,Truppenteil,1
Reiseverkehr,Erziehungszweck,Verfassung,1
Zweck,Tag,Gegenstand,1
Schülerfahrt,Beförderungsklasse,Kategorie,1
Zeit,Information,Bezeichnung,1
Lehrkraft,Band,Gasse,1
Wagenklasse,Geschichte,Kategorie,1
Zweck,Reisedauer,Teil,1
Form,Regelung,Rang,1
Außendienst,Verein,Organisation,1
Klasse,Erledigung,Raum,1
Klasse,Unterweisung,Handlung,1
Fahrt,Reiseform,Grundeinheit,1
Reiseverkehr,Flug,Veränderung,1
Frauenfahrt,Auswärtstätigkeit,Grundeinheit,1
Wohnsitzstaat,Lernen,Anstrengung,1
Einsatzorganisation,Familie,Organisation,1
Einkommensteuergesetz,Reiseform,Darstellung,1
Roman,Bahn,Einkünfte,1
Reisedauer,Tag,Zeitabschnitt,1
Schulprogramm,Verb,Bezeichnung,1
Fahrt,Familie,Modell,1
Transitstaat,Beförderungsklasse,Energie,1
Dienstgang,Land,Organisation,1
Sicherheit,Regelung,Relation,1
Leistung,Einsatzorganisation,Kanton,1
Reiseform,Regelung,Abteilung,1
Beförderungsklasse,Arbeitsstätte,Kategorie,1
Schulfahrt,Studienfahrt,Fahrt,1
Klasse,Sicherheit,Kategorie,1
Zweck,Reiseart,Konzept,1
Frauenfahrt,Reisesicherheit,Grundeinheit,1
Reiseverkehr,Schüler,Laufen,1
Wagenklasse,Zeit,Klasse,1
Wohnsitzstaat,Transportmittel,Bereich,1
Wohnsitzstaat,Kennenlernen,Anstrengung,1
Wagenklasse,Privatwirtschaft,Konzept,1
Bürger,Soldat,Erledigung,1
Dienstreiseverkehr,Zweck,Abschnitt,1
Fahrt,Außendienst,Menge,1
Schule,Unterhaltungsbetrieb,Gegenstand,1
Form,Inselsberg,Teil,1
Frauenfahrt,Sicherheit,Zustand,1
Reise,Frau,Art,1
Regelleistung,Europa,Kanton,1
Einkommensteuergesetz,Kraftfahrer,Person,1
Reisegrund,Bahn,Betriebsstätte,1
Nicht-schengen-staat,Austauschjahr,Truppenteil,1
Richter,Stelle,Maß,1
Fahrtzweck,Betrieb,Konzeption,1
Klasse,Weltreiseführer,Lebewesen,1
Fahrtkosten,Kosten,Aufwand,1
Studienfahrt,Hippie-bewegung,Kategorie,1
Austauschreise,Forschungsweltreise,Reise,1
Arbeitgeber,Abenteuer,Rechtsform,1
Form,Aufenthalt,Truppenteil,1
Reiseform,Bestimmung,Ablauf,1
Zweck,Form,Raum,1
Fahrt,Freizeitverkehr,Verhältnis,1
Anfangphase,Unterrichtsgang,Moment,1
Freizeitverkehr,Reiseverkehr,Umgang,1
Fahrtzweck,Dienst,Bezeichnung,1
Transitstaat,Erziehungsarbeit,Gesamtheit,1
Staat,Erledigung,Platz,1
Reiseverkehr,Teil,Raum,1
Wagenklasse,Übernachtung,Bereich,1
Zweck,Schule,Geschäft,1
Musterschule,Lernen,Geschäft,1
Beförderungsklasse,Gastfamilie,Bereich,1
Nicht-schengen-staat,Wohnung,Gesamtheit,1
Form,Dienstanweisung,Ablauf,1
Regelarbeitszeit,Art,Teil,1
Auto,Bahn,Bild,1
Reiseverkehr,Bestimmung,Ablauf,1
Frauenfahrt,Berg,Gattung,1
Dienstreiseverkehr,Kraftfahrzeug,Abschnitt,1
Freizeitverkehr,Geschäftsreise,Bewegung,1
Form,Ort,Wert,1
Regelarbeitszeit,Bestandteil,Teil,1
Integrationsmilieu,Generation,Gesamtheit,1
Reiseform,Information,Anzahl,1
Staat,Lernen,Zustand,1
Pflicht,Tätigkeit,Aktion,1
Fahrtzweck,Verb,Schicht,1
Einkommensteuergesetz,Außendienst,Gesamtheit,1
Beförderungsklasse,Verein,Ort,1
Fahrt,Unterrichtsgang,Gruppe,1
Dienst,Caritasverband,Beschreibung,1
Niveaumilieu,Hippie-generation,Gesamtheit,1
Transitstaat,Schweiz,Verhältnis,1
Frauenfahrt,Ziel,Art,1
Fahrt,Bedeutung,Zustand,1
Musterschule,Verbreitung,Geschäft,1
Wagenklasse,Bedeutung,Vorgang,1
Leistung,Schweiz,Gegenstand,1
Wohnsitzstaat,Information,Ort,1
Schülerfahrt,Verbindung,Gruppe,1
Wagenklasse,Sicherheit,Anzahl,1
Schülerfahrt,Reisegrund,Gruppe,1
Reiseform,Tätigkeit,Modell,1
Regelleistung,Asien,Kanton,1
Wiki-form,Dienstgang,Anzahl,1
Schüler,Kraftfahrer,Verbindung,1
Reiseverkehr,Schulbusschild,Abschnitt,1
Erziehungszweck,Bezug,Klasse,1
Zweck,Unternehmen,Verhalten,1
Caritasverband,Unternehmen,Gliederung,1
Wohnsitzstaat,Sicherheitsregel,Gesamtheit,1
Fahrtzweck,Pflicht,Handlung,1
Niveaumilieu,Treffen,Gesamtheit,1
Studienfahrt,Linienverkehr,Verhältnis,1
Leistung,Schiff,Ortgang,1
Fahrtzweck,Verbrechen,Rang,1
Form,Unterhaltungsbetrieb,Vorgang,1
Klasse,Roman,Geschehnis,1
Eisenbahn,Gesellschaft,Veranstaltung,1
Studienfahrt,Tramper-bewegung,Taxon,1
Erziehungszweck,Wiki-form,Modell,1
Beförderungsklasse,Gastfamilie,Person,1
Schule,Auto,Gerät,1
Reiseform,Roman,Anzahl,1
Kennenlernen,Treffen,Ausscheidung,1
