term1,term2,related
Schule,Aufenthalt,1
Musterschule,Unterhaltungsbetrieb,1
Nicht-schengen-staat,Treffen,1
Zweck,Erledigung,1
Jahr,Jahrhundert,1
Fahrtenprogramm,Dienstgeschäft,1
Fahrtzweck,Reisedauer,1
Außendienst,Hippie-bewegung,1
Regelarbeitszeit,Außendienst,1
Vorphase,Landschulwoche,1
Band,Welt,1
Schule,Bundesland,1
Hauptmotivation,Regelleistung,1
Kilometergeld,Deutschland,1
Ausgabe,Familie,1
Ziel,Arbeitsstätte,1
Form,Regelung,1
Kosten,Schweiz,1
Einsatzorganisation,Teil,1
Geld,Fahrtzweck,1
Motivation,Betriebsausgabe,1
Arbeitszeit,Bestandteil,1
Fahrtzweck,Verbreitung,1
Fahrtkosten,Schweiz,1
Dienstreiseverkehr,Vorphase,1
Reisegrund,Gruppe,1
Begriff,Stelle,1
Fahrt,Verein,1
Schülerfahrt,Monat,1
Transitstaat,Arbeitszeit,1
Dienstgang,Mitnahme,1
Zweck,Kraftfahrer,1
Abgefahren,Arbeit,1
Selbstverwirklichungsmilieu,Deutschland,1
Linienverkehr,Schulwanderung,1
Arbeit,Science-fiction-roman,1
Dienstreiseverkehr,Wiki-form,1
Frauenfahrt,Arbeitsanweisung,1
Nächtigungsgeld,Übernachtung,1
Zweck,Einkommensteuergesetz,1
Schülerliste,Deutschland,1
Jahrhundert,Stelle,1
Schild,Bezug,1
Reiseform,Inselsberg,1
Roman,Dienstreise,1
Auswärtstätigkeit,Arbeit,1
Dienstgeschäft,Ausgabe,1
Regelarbeitszeit,Schulbusschild,1
Zeit,Interesse,1
Schild,Schülerliste,1
Programm,Asien,1
Musterschule,Österreich,1
Fahren,Schule,1
Schule,Wegzeit,1
Beförderungsklasse,Wohlfahrtsverband,1
Abgefahren,Unternehmen,1
Linienverkehr,Richtung,1
Dauer,Berg,1
Fahrtzweck,Milliarde,1
Arbeitsgesetz,Zahl,1
Form,Grund,1
Abi-reise,Forschungsweltreise,1
Beförderungsklasse,Programm,1
Taggeld,Deutschland,1
Freizeitverkehr,Hochphase,1
Schulreise,Bedeutung,1
Außendienst,Reiseziel,1
Reiseform,Verein,1
Staat,Dienst,1
Niveaumilieu,Arbeit,1
Aufenthalt,Frau,1
Wiki-form,Teil,1
Staat,Dienstanweisung,1
Wagenklasse,Unterweisung,1
Linienverkehr,Weltumrundung,1
Schulfahrt,Wohlfahrtsverband,1
Erziehungszweck,Ausgabe,1
Zeit,Einsatzorganisation,1
Dienststätte,Ausgabe,1
Schulfahrt,Schulbusschild,1
Fahrtzweck,Privatwirtschaft,1
Schulbusschild,Bestandteil,1
Haustürgeschäft,Schild,1
Wagenklasse,Arbeitsstätte,1
Fahrt,Schülersammelliste,1
Dienstreiseverkehr,Band,1
Schulbusschild,Reisegrund,1
Tätigkeit,Studie,1
Fahrt,Erledigung,1
Schulfahrt,Richtung,1
Prestigemotivation,Stelle,1
Haustürgeschäft,Inselsberg,1
Frauenfahrt,Lernen,1
Schulfahrt,Vorschuss,1
Beförderungsklasse,Deutschland,1
Fahrtkosten,Unterhaltungsbetrieb,1
Erziehungszweck,Jahr,1
Fahrt,Ort,1
Ort,Kraftfahrzeug,1
Ort,Science-fiction-roman,1
Reiseverkehr,Tag,1
Regelarbeitszeit,Zahl,1
Autofahrer,Eisenbahn,1
Schule,Betrieb,1
Fahrtenprogramm,Deutschland,1
Arbeit,Unterrichtsgang,1
Regelleistung,Betrieb,1
Arbeitsgesetz,Dienstgeschäft,1
Dienstreiseverkehr,Asien,1
Werbungskosten,Wagenklasse,1
Regelleistung,Begriff,1
Wagenklasse,Reiseart,1
Staat,Unterweisung,1
Arbeitszeit,Bundesland,1
Staat,Landschulwoche,1
Zahl,Welt,1
Schild,Hochkulturschema,1
Arbeit,Trampertreffen,1
Wohnsitzstaat,Interesse,1
Bürger,Frau,1
Austauschjahr,Tätigkeit,1
Wagenklasse,Monat,1
Taggeld,Nächtigungsgeld,1
Übernachtungskosten,Schulprogramm,1
Beschreibung,Unterweisung,1
Zweck,Reiseform,1
Tätigkeit,Eisenbahn,1
Freizeitverkehr,Reiseart,1
Freizeitverkehr,Arbeit,1
Reiseform,Stelle,1
Schülerfahrt,Eisenbahn,1
Reise,Mitreisen,1
Außendienst,Auto,1
Nicht-schengen-staat,Passen,1
Dienst,Verb,1
Bundesreisekostengesetz,Lernen,1
Staat,Gesellschaft,1
Leistung,Tag,1
Zweck,Hippie-bewegung,1
Nicht-schengen-staat,Welt,1
Wiki-form,Information,1
Transitstaat,Strandaufenthalt,1
Wohlfahrtsverband,Richter,1
Gastschüler,Arbeit,1
Dauer,Teil,1
Dienstreiseverkehr,Musterschule,1
Schulbusschild,Schild,1
Reise,Interesse,1
Wohnsitzstaat,Asien,1
Übernachtungskosten,Reiseziel,1
Tätigkeit,Geschichte,1
Wiki-form,Beurteilung,1
Dienst,Milliarde,1
Wohnsitzstaat,Beförderungsklasse,1
Regelarbeitszeit,Berg,1
Nächtigungsgeld,Zeitaufwand,1
Arbeitszeit,Verkehrsmittel,1
Studienfahrt,Roman,1
Schulbusschild,Frau,1
Arbeitszeit,Thema,1
Beförderungsklasse,Weltreiseführer,1
Arbeitsgesetz,Arbeitgeber,1
Transitstaat,Begriff,1
Studienfahrt,Verein,1
Musterschule,Erziehungsarbeit,1
Programm,Schiff,1
Leistung,Austauschjahr,1
Auswärtstätigkeit,Lernen,1
Schulfahrt,Zweck,1
Schulprogramm,Gesellschaft,1
Wohnung,Welt,1
Schulfahrt,Austauschreise,1
Auswärtstätigkeit,Unterhaltungsbetrieb,1
Dienstgeschäft,Betriebsausgabe,1
Dienst,Reiseführer,1
Reiseverkehr,Band,1
Wagenklasse,Unterrichtsgang,1
Anfangphase,Arbeitsstätte,1
Schild,Arbeitgeber,1
Einkommensteuergesetz,Transportmittel,1
Richtung,Stelle,1
Schulbusschild,Rechtsbegriff,1
Transitstaat,Arbeitspflicht,1
Arbeitsleistung,Bedeutung,1
Transitstaat,Reisegrund,1
Form,Schweiz,1
Leistung,Strandaufenthalt,1
Schulreise,Grund,1
Zweck,Einsatzorganisation,1
Beförderungsklasse,Berg,1
Arbeitszeit,Gruppe,1
Schild,Jahrhundert,1
Freizeitverkehr,Teil,1
Tramp,Soldat,1
Nicht-schengen-staat,Kosten,1
Schulreise,Unterhaltungsbetrieb,1
Fahrtzweck,Programm,1
Transitstaat,Jahrhundert,1
Studienfahrt,Kontinent,1
Niveaumilieu,Trampertreffen,1
Leistung,Dienstgang,1
Form,Familie,1
Ort,Schild,1
Programm,Abenteuer,1
Ort,Familie,1
Trennungsgeld,Fahrtkosten,1
Art,Mensch,1
Schulreise,Auswärtstätigkeit,1
Nicht-schengen-staat,Österreich,1
Schülerfahrt,Klassenfahrt,1
Dienstreiseverkehr,Übernachtung,1
Schule,Verbrechen,1
Beurteilung,Schweiz,1
Schulveranstaltung,Eisenbahn,1
Wohnsitzstaat,Weltreiseführer,1
Beurteilung,Band,1
Nicht-schengen-staat,Dienstanweisung,1
Dienstgang,Abenteuer,1
Haustürgeschäft,Schweiz,1
Selbstverwirklichungsmilieu,Schild,1
Unterrichtsgang,Verbindung,1
Fahrt,Verbindung,1
Verein,Schweiz,1
Trivialschema,Stelle,1
Geld,Bahn,1
Verein,Eisenbahn,1
Gastschüler,Band,1
Frauenfahrt,Durchführung,1
Schulfahrt,Straßenverbindung,1
Wagenklasse,Kraftfahrzeug,1
Arbeitsgesetz,Bedeutung,1
Fahrtzweck,Land,1
Wagenklasse,Jahrhundert,1
Wohnsitzstaat,Lernen,1
Gastschüler,Tramp,1
Regelarbeitszeit,Abenteuer,1
Wagenklasse,Zeit,1
Regelleistung,Jahr,1
Linienverkehr,Schulreise,1
Wohnsitzstaat,Wohnung,1
Familie,Geschichte,1
Kontinent,Mensch,1
Fahrtzweck,Einsatzorganisation,1
Wegzeit,Landschulwoche,1
Bundesreisekostengesetz,Betrieb,1
Schulausflug,Geschäftsreise,1
Fahrtenprogramm,Frau,1
Klasse,Interesse,1
Jahr,Milliarde,1
Außendienst,Gastfamilie,1
Zweck,Verbindung,1
Dienst,Durchführung,1
Regelleistung,Betriebsausgabe,1
Schulfahrt,Band,1
Milieu,Literatur,1
Fahrtenprogramm,Bedeutung,1
Leistung,Schiff,1
Schülerfahrt,Lehrkraft,1
Dienst,Beschreibung,1
Linienverkehr,Hochkulturschema,1
Verb,Bahn,1
Reiseart,Soldat,1
Niveaumilieu,Kontinent,1
Vorphase,Strandaufenthalt,1
Bundesreisekostengesetz,Trivialschema,1
Musterschule,Sicherheit,1
Staat,Bestimmung,1
Erziehungsarbeit,Jahrhundert,1
Fahrt,Reisen,1
Bundesreisekostengesetz,Schulbusschild,1
Freizeitverkehr,Wiki-form,1
Niveaumilieu,Studie,1
Integrationsmilieu,Musterschule,1
Klasse,Reisegrund,1
Arbeitsgesetz,Regelung,1
Erziehungsarbeit,Ausgabe,1
Trennungsgeld,Personenverkehrsaufwand,1
Freizeitverkehr,Tätigkeit,1
Arbeit,Schulbus,1
Fahrt,Abenteuer,1
Tätigkeit,Durchführung,1
Fahrtenprogramm,Betriebsausgabe,1
Dauer,Weltreiseführer,1
Anfangphase,Unterrichtsgang,1
Niveaumilieu,Kultur,1
Fahrtzweck,Organisation,1
Selbstverwirklichungsmilieu,Beschreibung,1
Dienstreiseverkehr,Schulreise,1
Kilometergeld,Nicht-schengen-staat,1
Wohnsitzstaat,Deutschland,1
Schülerfahrt,Bestandteil,1
Studienfahrt,Richter,1
Wohnsitzstaat,Verbrechen,1
Arbeitsleistung,Tätigkeit,1
Mensch,Weblink,1
Anfangphase,Familie,1
Regelleistung,Gruppe,1
Nicht-schengen-staat,Gastfamilie,1
Wiki-form,Gefährdungsbeurteilung,1
Zweck,Wiki-form,1
Fahrtkosten,Schulbusschild,1
Schüler,Österreich,1
Leistung,Schüler,1
Wiki-form,Richtung,1
Austauschjahr,Tag,1
Milieu,Klasse,1
Land,Kontinent,1
Vorphase,Erholung,1
Schulprogramm,Gastfamilie,1
Regelleistung,Richtung,1
Hochkulturschema,Zahl,1
Prestigemotivation,Zweck,1
Geld,Schiff,1
Frauenfahrt,Beginn,1
Erziehungsarbeit,Treffen,1
Reisedauer,Tag,1
Zweck,Monat,1
Vorphase,Teil,1
Europa,Weblink,1
Ort,Schiff,1
Dienstgang,Straßenverbindung,1
Ort,Frau,1
Weltreiseführer,Richter,1
Art,Deutschland,1
Wiki-form,Reisegrund,1
Reiseverkehr,Milliarde,1
Bundesreisekostengesetz,Arbeitgeber,1
Arbeitsleistung,Berg,1
Schulprogramm,Milliarde,1
Klasse,Reisen,1
Prestigemotivation,Science-fiction-roman,1
Reiseverkehrsmittel,Teil,1
Dienstgang,Land,1
Nicht-schengen-staat,Aufwand,1
Zweck,Durchführung,1
Erziehungszweck,Bahn,1
Jahr,Gastfamilie,1
Dienst,Auto,1
Dienstreiseverkehr,Sicherheit,1
Dienstanweisung,Wohlfahrtsverband,1
Arbeit,Dienstanweisung,1
Arbeitsanweisung,Richtung,1
Haustürgeschäft,Durchführung,1
Abgefahren,Arbeitsleistung,1
Programm,Verb,1
Kilometergeld,Trennungsgeld,1
Zeit,Beurteilung,1
Wiki-form,Haustürgeschäft,1
Austauschjahr,Beginn,1
Wohnsitzstaat,Regelung,1
Wohnsitzstaat,Grund,1
Beförderungsklasse,Zeit,1
Nicht-schengen-staat,Literatur,1
Science-fiction-roman,Wandererlass,1
Dienst,Wohnung,1
Verkehrsmittel,Einsatzorganisation,1
Arbeitsleistung,Europa,1
Haustürgeschäft,Schulbusschild,1
Art,Schiff,1
Leistung,Unternehmen,1
Dienstreise,Bundesland,1
Dienstgeschäft,Arbeitgeber,1
Reiseform,Geschichte,1
Hauptmotivation,Arbeit,1
Nicht-schengen-staat,Familie,1
Linienverkehr,Geschäftsreise,1
Motivation,Bundesland,1
Wohnsitzstaat,Arbeitsleistung,1
Tätigkeit,Verbreitung,1
Bundesreisekostengesetz,Mensch,1
Bundesreisekostengesetz,Reiseform,1
Dienstreiseverkehr,Europa,1
Treffen,Unternehmen,1
Kilometergeld,Reiseziel,1
Musterschule,Privatwirtschaft,1
Wagenklasse,Bundesland,1
Transitstaat,Erledigung,1
Fernflug,Auslandreisen,1
Klasse,Stelle,1
Arbeitsort,Dienstanweisung,1
Fahrtenprogramm,Welt,1
Regelleistung,Reiseführer,1
Kennenlernen,Verbreitung,1
Dienst,Reiseart,1
Übernachtungskosten,Schule,1
Selbstverwirklichungsmilieu,Eisenbahn,1
Wohnsitzstaat,Caritasverband,1
Betriebsausgabe,Privatwirtschaft,1
Schulfahrt,Form,1
Transitstaat,Schulbus,1
Wohnung,Stelle,1
Wohnsitzstaat,Form,1
Schild,Bundesland,1
Leistung,Jahr,1
Staat,Bezug,1
Dienstgang,Anhalter,1
Schulbusschild,Deutschland,1
Reiseführer,Bürger,1
Roman,Transportmittel,1
Lernen,Treffen,1
Schulfahrt,Schülersammelliste,1
Reise,Sicherheit,1
Schulprogramm,Schild,1
Arbeitsgesetz,Erholung,1
Programm,Grund,1
Freizeitverkehr,Betrieb,1
Niveaumilieu,Regel,1
Schülerfahrt,Regelung,1
Wegzeit,Grund,1
Dienstgang,Reiseart,1
Dienstgang,Bestimmung,1
Arbeitsort,Schülerliste,1
Roman,Frau,1
Erziehungszweck,Woche,1
Wagenklasse,Familie,1
Form,Aufenthalt,1
Schulfahrt,Wohnung,1
Frauenfahrt,Asien,1
Beförderungsklasse,Aufenthalt,1
Autofahrer,Schiff,1
Schulbusschild,Richter,1
Zahl,Milliarde,1
Außendienst,Wohlfahrtsverband,1
Ort,Verb,1
Wohnsitzstaat,Passen,1
Arbeitsgesetz,Regel,1
Erziehungszweck,Autor,1
Reiseverkehr,Tramp,1
Ausgabe,Mitnahme,1
Wohnsitzstaat,Fahrtzweck,1
Betriebsausgabe,Inselsberg,1
Erziehungszweck,Beginn,1
Aufenthalt,Gastfamilie,1
Schulfahrt,Tätigkeit,1
Dienstreiseverkehr,Einsatzorganisation,1
Bundesreisekostengesetz,Richtung,1
Reisedauer,Dauer,1
Zweck,Vorschuss,1
Reiseverkehrsmittel,Verbindung,1
Wohnsitzstaat,Soldat,1
Betriebsausgabe,Schulbusschild,1
Arbeitsgesetz,Arbeitsleistung,1
Taggeld,Richtung,1
Staat,Beschreibung,1
Verkehrsmittel,Schild,1
Gastfamilie,Deutschland,1
Bedeutung,Information,1
Beförderungsklasse,Unterhaltungsbetrieb,1
Arbeitsgesetz,Eisenbahn,1
Leistung,Schulprogramm,1
Leistung,Wohnung,1
Kilometergeld,Nielsen,1
Reiseform,Richter,1
Einkommensteuergesetz,Vorschuss,1
Staat,Matura-reise,1
Schulreise,Fahrtenerlass,1
Fahrt,Leistung,1
Regelarbeitszeit,Jahr,1
Schulprogramm,Dienst,1
Prestigemotivation,Schweiz,1
Schulprogramm,Betriebsausgabe,1
Arbeitsgesetz,Reiseart,1
Dienst,Deutschland,1
Erziehungszweck,Beschreibung,1
Klasse,Erholung,1
Reise,Klasse,1
Motivation,Programm,1
Linienverkehr,Erledigung,1
Reiseform,Programm,1
Gastschüler,Unterrichtsgang,1
Hauptmotivation,Familie,1
Regelarbeitszeit,Rahmen,1
Frauenfahrt,Unternehmen,1
Wohnsitzstaat,Regelleistung,1
Hauptmotivation,Beförderungsklasse,1
Frauenfahrt,Unterhaltungsbetrieb,1
Erziehungszweck,Anhalter,1
Verbindung,Frau,1
Reiseform,Schülerliste,1
Schild,Kraftfahrer,1
Verkehrsmittel,Eisenbahn,1
Science-fiction-roman,Band,1
Schulfahrt,Austauschjahr,1
Schüler,Land,1
Wagenklasse,Ausgabe,1
Arbeit,Ausgabe,1
Staat,Einkommensteuergesetz,1
Tramp,Richter,1
Schulverein,Asien,1
Verbindung,Asien,1
Schülerfahrt,Abenteuer,1
Trennungsgeld,Arbeit,1
Linienverkehr,Mediumeninteresse,1
Nicht-schengen-staat,Teil,1
Schulprogramm,Verkehrsmittel,1
Austauschjahr,Regelung,1
Arbeitsleistung,Band,1
Prestigemotivation,Bundesland,1
Milieu,Treffen,1
Nicht-schengen-staat,Arbeitsstätte,1
Zeit,Auto,1
Klasse,Mitfahren,1
Fahrtzweck,Eisenbahn,1
Hauptmotivation,Dienstgang,1
Dienst,Unternehmen,1
Schulfahrt,Arbeitszeit,1
Grund,Bestandteil,1
Einkommensteuergesetz,Hochkulturschema,1
Inselsberg,Bedeutung,1
Wagenklasse,Zweck,1
Selbstverwirklichungsmilieu,Literatur,1
Leistung,Frau,1
Wagenklasse,Erziehungszweck,1
Mensch,Frau,1
Wegzeit,Erziehungsarbeit,1
Freizeitverkehr,Erziehungszweck,1
Auswärtstätigkeit,Richtung,1
Freizeitverkehr,Weltreise,1
Fahrtkosten,Erziehungsarbeit,1
Arbeit,Eisenbahn,1
Einkommensteuergesetz,Reiseform,1
Fahrt,Bedeutung,1
Außendienst,Teil,1
Bundesreisekostengesetz,Trampkultur,1
Sicherheitsregel,Regel,1
Linienverkehr,Verein,1
Fahrtzweck,Wandererlass,1
Studienfahrt,Schulwanderung,1
Bundesreisekostengesetz,Durchführung,1
Beurteilung,Stelle,1
Transitstaat,Auswärtstätigkeit,1
Linienverkehr,Familie,1
Schild,Autofahrer,1
Wohnung,Richter,1
Milieu,Mitfahren,1
Nicht-schengen-staat,Anfangphase,1
Schülerfahrt,Verb,1
Reiseverkehr,Art,1
Milieu,Dienststelle,1
Linienverkehr,Fahrtenerlass,1
Zweck,Unternehmen,1
Reiseform,Bezug,1
Erziehungszweck,Betriebsausgabe,1
Freizeitverkehr,Verein,1
Studienfahrt,Lernen,1
Arbeitspflicht,Mensch,1
Dienstgeschäft,Mediumeninteresse,1
Schülerfahrt,Reiseverkehr,1
Kosten,Klasse,1
Staat,Jahrhundert,1
Außendienst,Bestimmung,1
Dauer,Mensch,1
Arbeitsort,Autofahrer,1
Frauenfahrt,Kennenlernen,1
Studienfahrt,Musterschule,1
Regelarbeitszeit,Bestandteil,1
Taggeld,Fahrtkosten,1
Bundesreisekostengesetz,Tätigkeit,1
Schule,Bedeutung,1
Musterschule,Außendienst,1
Nächtigungsgeld,Schulbusschild,1
Staat,Wandererlass,1
Zweck,Arbeitsanweisung,1
Gastschüler,Gastfamilie,1
Staat,Lernen,1
Nicht-schengen-staat,Zeit,1
Studienfahrt,Haustürgeschäft,1
Reiseverkehr,Transportmittel,1
Reiseverkehr,Interesse,1
Freizeitverkehr,Erziehungsarbeit,1
Wagenklasse,Hochkulturschema,1
Anfangphase,Reiseart,1
Reiseverkehr,Regelarbeitszeit,1
Reise,Fahrtzweck,1
Zweck,Einzelbeschreibung,1
Dienstgeschäft,Dienststelle,1
Richter,Stelle,1
Arbeit,Mediumeninteresse,1
Mitfahren,Arbeitsleistung,1
Geld,Schild,1
Mitfahren,Abgefahren,1
Musterschule,Betrieb,1
Studienfahrt,Durchführung,1
Arbeit,Soldat,1
Arbeitsgesetz,Geschichte,1
Wagenklasse,Gruppe,1
Staat,Übernachtungskosten,1
Linienverkehr,Dienststelle,1
Staat,Kultur,1
Freizeitverkehr,Generation,1
Hochphase,Hippie-bewegung,1
Wiki-form,Jahrhundert,1
Tätigkeit,Science-fiction-roman,1
Nicht-schengen-staat,Jahrhundert,1
Trennungsgeld,Schulprogramm,1
Reiseverkehr,Wegzeit,1
Zweck,Bahn,1
Anfangphase,Ausgabe,1
Klasse,Regelung,1
Wiki-form,Woche,1
Abgefahren,Musterschule,1
Schule,Teil,1
Dienstreiseverkehr,Jahrhundert,1
Fahrt,Bundesreisekostengesetz,1
Unternehmen,Bahn,1
Schülerfahrt,Austauschjahr,1
Beschreibung,Studie,1
Schulreise,Art,1
Schulbus,Verbindung,1
Reiseführer,Lehrkraft,1
Wohnsitzstaat,Programm,1
Fahrtenprogramm,Lernen,1
Reise,Ausgabe,1
Kosten,Österreich,1
Arbeitsanweisung,Wohlfahrtsverband,1
Schule,Haustürgeschäft,1
Taggeld,Dienst,1
Leistung,Information,1
Außendienst,Dienst,1
Schulverein,Autofahrer,1
Wiki-form,Bahn,1
Programm,Haustürgeschäft,1
Schulprogramm,Dienstreise,1
Schulveranstaltung,Unterrichtsveranstaltung,1
Arbeitsgesetz,Unterweisung,1
Ausgabe,Schulbusschild,1
Mitfahren,Treffen,1
Reiseform,Reisesicherheit,1
Aufenthalt,Richter,1
Erziehungszweck,Grund,1
Sicherheit,Dienstanweisung,1
Einkommensteuergesetz,Arbeitsgesetz,1
Arbeitsleistung,Inselsberg,1
Staat,Bundesreisekostengesetz,1
Nicht-schengen-staat,Weblink,1
Beschreibung,Richtung,1
Programm,Schild,1
Vorphase,Literatur,1
Prestigemotivation,Programm,1
Arbeitsort,Privatwirtschaft,1
Trivialschema,Begriff,1
Schulfahrt,Reisesicherheit,1
Schule,Tag,1
Austauschjahr,Unterhaltungsbetrieb,1
Weltreiseführer,Bundesland,1
Arbeit,Betriebsausgabe,1
Beförderungsklasse,Hippie-bewegung,1
Schülerfahrt,Klasse,1
Wagenklasse,Dienststelle,1
Reiseverkehr,Asien,1
Fahrtzweck,Verbrechen,1
Schulfahrt,Erholung,1
Außendienst,Dienstgang,1
Ort,Arbeitsstätte,1
Wiki-form,Schulverein,1
Frauenfahrt,Klasse,1
Reisedauer,Jahrhundert,1
Arbeitsort,Arbeitsanweisung,1
Nicht-schengen-staat,Mensch,1
Reiseverkehr,Trivialschema,1
Milieu,Autofahrer,1
Schulfahrt,Leistung,1
Gastschüler,Autor,1
Arbeit,Band,1
Haustürgeschäft,Richtung,1
Reiseverkehr,Wagenklasse,1
Form,Jahrhundert,1
Integrationsmilieu,Arbeitsleistung,1
Schulprogramm,Verb,1
Fahrt,Austauschjahr,1
Einkommensteuergesetz,Frau,1
Reiseführer,Fahrzeug,1
Vorphase,Betrieb,1
Ort,Reisegrund,1
Reiseform,Unternehmen,1
Frauenfahrt,Hippie-bewegung,1
Erziehungszweck,Reiseart,1
Dienstgeschäft,Verb,1
Grund,Milliarde,1
Studienfahrt,Bestandteil,1
Freizeitverkehr,Europa,1
Reiseverkehr,Organisation,1
Form,Art,1
Wagenklasse,Soldat,1
Jahr,Unterhaltungsbetrieb,1
Taggeld,Werbungskosten,1
Frauenfahrt,Schulbusschild,1
Leistung,Unterrichtsgang,1
Arbeitsgesetz,Science-fiction-roman,1
Weltreiseführer,Kraftfahrer,1
Rechtsbegriff,Stelle,1
Beförderungsklasse,Reiseform,1
Tätigkeit,Jahrhundert,1
Fahrtzweck,Ausgabe,1
Wagenklasse,Leistung,1
Reiseverkehr,Betriebsausgabe,1
Fahrt,Mediumeninteresse,1
Regelarbeitszeit,Monat,1
Kennenlernen,Durchführung,1
Schulveranstaltung,Arbeitgeber,1
Musterschule,Übernachtung,1
Milieu,Schule,1
Arbeitsort,Teil,1
Transitstaat,Milieu,1
Arbeitgeber,Unterweisung,1
Frauenfahrt,Richtung,1
Gastschüler,Weltreiseführer,1
Einkommensteuergesetz,Verb,1
Reiseverkehr,Eisenbahn,1
Programm,Weltreiseführer,1
Niveaumilieu,Science-fiction-roman,1
Weltreiseführer,Art,1
Hochphase,Geschichte,1
Schulfahrt,Deutschland,1
Berg,Bestimmung,1
Land,Jahrhundert,1
Erziehungsarbeit,Studie,1
Freizeitverkehr,Anfangphase,1
Berg,Verbreitung,1
Verein,Welt,1
Beförderungsklasse,Arbeitsort,1
Unterrichtsgang,Autor,1
Musterschule,Unterrichtsgang,1
Reise,Anhalter,1
Abgefahren,Schule,1
Einkommensteuergesetz,Geschichte,1
Reiseform,Arbeitgeber,1
Schulfahrt,Dienstreiseverkehr,1
Schulverein,Information,1
Studienfahrt,Programm,1
Kilometergeld,Erziehungszweck,1
Weltreiseführer,Arbeit,1
Klasse,Aufwand,1
Dienststätte,Betriebsstätte,1
Monat,August,1
Staat,Regelung,1
Auswärtstätigkeit,Ziel,1
Reise,Abenteuer,1
Reise,Frau,1
Klasse,Einkommensteuergesetz,1
Zweck,Klassenfahrt,1
Fahrt,Jahr,1
Wiki-form,Kontinent,1
Weltreise,Klassenfahrt,1
Schülerfahrt,Begriff,1
Schulreise,Zweck,1
Betriebsausgabe,Welt,1
Kontinent,Bahn,1
Frauenfahrt,Art,1
Betriebsausgabe,Betrieb,1
Staat,Haustürgeschäft,1
Reiseführer,Land,1
Nicht-schengen-staat,Pflicht,1
Vorphase,Asien,1
Linienverkehr,Austauschreise,1
Sicherheit,Arbeitsanweisung,1
Wiki-form,Berg,1
Dienstreiseverkehr,Arbeitspflicht,1
Dienst,Richter,1
Zeit,Hippie-generation,1
Bundesreisekostengesetz,Science-fiction-roman,1
Linienverkehr,Dienst,1
Schulreise,Ausgabe,1
Zweck,Information,1
Regelarbeitszeit,Erholung,1
Transitstaat,Integrationsmilieu,1
Arbeit,Beurteilung,1
Wohnsitzstaat,Dienstgeschäft,1
Ort,Fahrer,1
Arbeitsleistung,Reiseziel,1
Arbeitsgesetz,Beschreibung,1
Schulbusschild,Hochkulturschema,1
Wiki-form,Geschichte,1
Wegzeit,Unternehmen,1
Transitstaat,Gruppe,1
Programm,Zeit,1
Transitstaat,Hochphase,1
Fahrt,Wagenklasse,1
Hauptmotivation,Wagenklasse,1
Taggeld,Arbeitsstätte,1
Kennenlernen,Studie,1
Schülerfahrt,Reiseform,1
Schulreise,Dienstgang,1
Studienfahrt,Familie,1
Wagenklasse,Gefährdungsbeurteilung,1
Studienfahrt,Österreich,1
Erziehungszweck,Fahrzeug,1
Grund,Welt,1
Mitfahren,Transportmittel,1
Hochphase,Austauschjahr,1
Schulfahrt,Unternehmen,1
Schülerfahrt,Schulausflug,1
Regelarbeitszeit,Privatwirtschaft,1
Dienst,Jahrhundert,1
Schulreise,Leistung,1
Berg,Bedeutung,1
Werbungskosten,Zeitaufwand,1
Schulprogramm,Verbrechen,1
Ausgabe,Schülerliste,1
Hauptmotivation,Ausgabe,1
Transitstaat,Jahr,1
Wagenklasse,Reisedauer,1
Reiseführer,Anhalter,1
Wegzeit,Monat,1
Betriebsausgabe,Thema,1
Schulfahrt,Ziel,1
Frauenfahrt,Arbeitgeber,1
Staat,Roman,1
Regelleistung,Flug,1
Wagenklasse,Schiff,1
Roman,Arbeitsstätte,1
Schulverein,Weblink,1
Beschreibung,Lernen,1
Schüler,Arbeitgeber,1
Programm,Geschichte,1
Linienverkehr,Erholung,1
Fahrtenprogramm,Schiff,1
Integrationsmilieu,Abgefahren,1
Haustürgeschäft,Roman,1
Schulfahrt,Lehrkraft,1
Dienstreiseverkehr,Teil,1
Schüler,Unternehmen,1
Arbeitspflicht,Europa,1
Klasse,Verbindung,1
Straßenverbindung,Frau,1
Nicht-schengen-staat,Reiseart,1
Ort,Gefährdungsbeurteilung,1
Programm,Tätigkeit,1
Kennenlernen,Trampertreffen,1
Dienstreiseverkehr,Klassenfahrt,1
Austauschjahr,Unterrichtsgang,1
Staat,Milieu,1
Wagenklasse,Auswärtstätigkeit,1
Weltreiseführer,Stelle,1
Schule,Tätigkeit,1
Aufenthalt,Wohnung,1
Geld,Reiseverkehrsmittel,1
Transitstaat,Selbstverwirklichungsmilieu,1
Treffen,Eisenbahn,1
Arbeitsort,Lernen,1
Freizeitverkehr,Science-fiction-roman,1
Linienverkehr,Reiseart,1
Jahr,Betrieb,1
Klasse,Bestandteil,1
Frauenfahrt,Familie,1
Hauptmotivation,Lernen,1
Niveaumilieu,Österreich,1
Erziehungszweck,Rechtsbegriff,1
Klasse,Personenverkehrsaufwand,1
Zeit,Richtung,1
Kilometergeld,Schiff,1
Schulbusschild,Dienststelle,1
Schulbusschild,Milliarde,1
Wohnsitzstaat,Kontinent,1
Reiseführer,Arbeit,1
Wegzeit,Ausgabe,1
Land,Österreich,1
