term1,term2,label,related
Medium,Netzwerk,Verbindung,1
Datenbanksystem,Verarbeitung,Kategorie,1
Transaktionsprotokoll,Universitäts-website,Gesamtheit,1
System,Datumensatz,Zustand,1
Datenbanksystem,Teilsprache,Taxon,1
Sprache,Satz,Symbol,1
Harvesting,Abhängigkeitsinformation,Objekt,1
Feldname,Quelle,Kleidungsstück,1
Modeling,Ereignisprotokoll,Objekt,1
Form,Anwendungsseite,Gestalt,1
Datumenmenge,Struktur,Masse,1
Netzwerkinformation,Transaktionsprotokoll,Beseitigung,1
Quelltabelle,Tabelle,Ordnung,1
Dokumenten-server,Muster,Konzept,1
Data-warehouse-system,Begriff,Einheit,1
Datenbanksystem,Objektdatenbank,Klasse,1
Objektdatenbank,Teil,Rang,1
Objektdatenbanksystem,Objektdatenbankmodell,Vorgang,1
Data-warehouse-system,Abfragesprache,Taxon,1
Datenspeichersystem,Nosql-datenbank,Anzahl,1
Preprint-server,Grafiksoftware,Programm,1
Sprache,Sprachteil,Modell,1
Objektdatenbanksystem,Sprache,Einrichtung,1
Referenztabelle,Datenspeichersystem,Struktur,1
Ereignisprotokolldatei,Schlüssel,Vermittlung,1
Datenbanksystem,Struktur,Zustand,1
Teilsprache,Typ,Modell,1
Hochschulschriftenserver,Lösung,Programm,1
Objektdatenbanksystem,Anwendergruppe,Zusammenfassung,1
Quelltabelle,Architektur,Ordnung,1
Sprache,Verarbeitung,Person,1
Harvesting,Einsatz,Gegenstand,1
Datenbanksystem,Datenverarbeitungssprache,Einheit,1
Datenbanksystem,Open-source-datenbank,Zusammenfassung,1
Dokumenten-server,Dokumentmenge,Konzept,1
Computersystem,System,Gefüge,1
Tracing,Entwicklung,Gegenstand,1
Sicherheitsmuster,Entitätstyp,Vielzahl,1
Fetching,Datentyp,Person,1
Anbieterserver,Seite,Teil,1
Fehler,Anwendungsseite,Erscheinungsform,1
Datenbank-)abfragesprache,Teil,Gesamtheit,1
Computersystem,Rdf-format,Klasse,1
E-mail-server,Gurocksoftware,Software,1
Geschäftstransaktion,Ereignisprotokoll,Element,1
Objektdatenbank,Speicher,Schicht,1
Datenbanksystem,Teil,Einrichtung,1
Datenspeichersystem,Objektklasse,Zusammenfassung,1
Datenmanipulationssprache,Berechnungsmodell,Aufbau,1
Paketverwaltung,Bezüglich,Verwaltung,1
Objektdatenbankmodell,Softwareprojekt,Sammlung,1
Versionsverwaltungssystem,Computersystem,Schema,1
Netzwerkinformation,Fremdschlüssel,Daten,1
Modeling,Feldname,Name,1
Datenspeichersystem,Speicher,Klasse,1
System,Format,Zustand,1
Manipulationssprache,Programmzustand,Raum,1
Schlüssel,Ereignisprotokoll,Information,1
Server,Programm,Verzeichnis,1
Fetching,Adressliste,Gegenstand,1
Beginning,Feldname,Ereignis,1
Graphdatenbanken,Objektdatenbanken,Datenbanken,1
System,Passwort,Art,1
Versionsverwaltungssystem,Projektarchiv,Einrichtung,1
Netzwerkdatenbankmodell,Ereignisprotokoll,Sammlung,1
Computersystem,Xml-format,Aufbau,1
Dokumentenserver,Projektarchiv,Ergebnis,1
Sprache,Federation,Schicht,1
Laufzeitinformation,Ereignisprotokoll,Kommunikation,1
Abhängigkeitsinformation,Netzwerkinformation,Schrift,1
Datenbanksystem,Datumenstruktur,Zusammensetzen,1
Teilsprache,Dta-verfahren,Modell,1
Data-warehouse-system,Bezüglich,Organisation,1
Computersystem,Datenmanipulationssprache,Eigenschaft,1
Sprache,Spezialfall,Person,1
Modeling,Tracing,Ruf,1
Datenaufsichtssprache,Protokolldatei,Zeichen,1
Datumenmodell,Paketquelle,Wesen,1
Anwendung,Streaming-media-applikation,Verwenden,1
Datenmanipulationssprache,Typbegriff,Einheit,1
Menge,Problem,Arbeit,1
Objektdatenbanksystem,Satz,Aufbau,1
Versionsverwaltungssystem,Manipulationssprache,Einheit,1
Transaktionstabelle,Fall,Struktur,1
Windows-system,Datentyp,Aufbau,1
Software,Zweck,Gegenstand,1
Tabelle,Berechnungsmodell,Aufbau,1
System,Projekt,Gruppe,1
Datenspeichersystem,Sicherheit,Klasse,1
Versionsverwaltungssystem,Kundennummer,Eigenschaft,1
Windows-system,Attribut,Klasse,1
Datenbanksystem,Laufzeitinformation,Einrichtung,1
Computersystem,Internet-information,Vorgang,1
Software,Entwicklung,Verzeichnis,1
Proxyserver,Projekt,Liste,1
Anwendung,Edlich,Verwenden,1
Computersystem,Modell,Menge,1
Computersystem,Spezialfall,Eigenschaft,1
Hochschulschriftenserver,Hintergrundprogramm,Konzept,1
Computersystem,Datumensatz,Einrichtung,1
Datenbanksprache,Datenverarbeitungssprache,Schema,1
Computersystem,Verteilung,Vorgang,1
Datenspeichersystem,Hauptspeicher,Kategorie,1
Dokumentenserver,Entwicklung,Liste,1
Objektdatenbankmodell,Fehler,Person,1
Datenbanksprache,Programmzustand,Schicht,1
Transaktionsprotokoll,Datumensatz,Rest,1
Information,Ereignisprotokolldatei,Messwerte,1
Data-warehouse-system,Auflösungsmuster,Zusammensetzung,1
Datenbanksprache,Abhängigkeitsinformation,Kategorie,1
Datenverarbeitungssprache,Seite,Rang,1
Windows-system,Tabellenform,Zustand,1
Windows-system,Form,Gruppe,1
Fetching,Objektklasse,Person,1
Datenaufsichtssprache,Sprache,Gesamtheit,1
Beginning,Fehler,Ereignis,1
Tabelle,Modell,Zusammensetzung,1
Datenmanipulationssprache,Datumenstruktur,Rang,1
Artikelname,Objektklasse,Lebewesen,1
Mastertabelle,System,Struktur,1
Datenmanipulationssprache,Analysezweck,Eigenschaft,1
Processing,Abfragesprache,Objekt,1
Windows-system,Denormalisierungsmuster,Art,1
Manipulationssprache,Open-source-datenbank,Kategorie,1
Single-server,Tabellenform,Konzept,1
Manipulationssprache,Datumenstruktur,Einheit,1
Datumenstruktur,Ausfallsicherheit,Beschwerden,1
Windows-system,Attribut,Kategorie,1
Versionsverwaltungssystem,Datenbanksprache,Ordnung,1
Datenbanksystem,Datenspeichersystem,Zustand,1
System,Datumenfeld,Klasse,1
Objektdatenbanksystem,Datenbanksystem,Einrichtung,1
Datenbankmodell,Bestand,Abbildung,1
Proxyserver,Gurocksoftware,Programm,1
System,Dini-datenbank,Sammlung,1
Datenmanipulationssprache,Fremdschlüssel,Einrichtung,1
Datenaufsichtssprache,Analysezweck,Güte,1
Anbieterserver,Anwendungssoftware,Liste,1
Dokumentenserver,Verfahren,Konzept,1
Referenztabelle,Datum,Ordnung,1
System,Datenaufsichtssprache,Gefüge,1
Windows-system,Verarbeitung,Klasse,1
Datenmanipulationssprache,Sprache,Kommunikation,1
Internet-information,Ereignisprotokoll,Mitteilung,1
Auflösungsmuster,Bestand,Muster,1
Sprache,Schlüssel,Zeichen,1
Datenbanksprache,Artikelname,System,1
E-mail-server,Entwicklung,Teil,1
Computersystem,Eda-datenbank,Gruppe,1
Manipulationssprache,Fall,Klasse,1
Tracing,Einsatz,Bezeichnung,1
Data-warehouse-system,Entwicklung,Anzahl,1
Netzwerkinformation,Protokolldatei,Kommunikation,1
Dokumentenserver,Systemsoftware,Blatt,1
Datenbanksprache,Internet-information,Kategorie,1
Sprache,Netzwerkdatenbankmodell,Muster,1
Datenmanipulationssprache,Gruppe,Rang,1
Versionsverwaltungssystem,Anwendergruppe,Einheit,1
Warning,Kundennummer,Name,1
Opus-server,Sprachteil,Teil,1
Datenspeichersystem,Verarbeitung,Vielzahl,1
Computersystem,Sprache,Eigenschaft,1
Proxyserver,Programm,Teil,1
Versionsverwaltungssystem,Sprache,Schema,1
Internet-information,Datei,Beseitigung,1
Data-warehouse-system,Datum,Eigenschaft,1
Data-warehouse-system,Dokumentmenge,Zusammenfassung,1
Dokumenten-server,Hintergrundprogramm,Teil,1
Logging,Masseneinsatz,Gegenstand,1
Teilsprache,Datenbank-)abfragesprache,Sprache,1
Manipulationssprache,Datenbankanwendung,Aufbau,1
Anbieterserver,Menge,Konzept,1
Windows-system,Datumenmodell,Aussehen,1
Sprache,Entwicklung,Person,1
Quelltabelle,Code,Anordnung,1
Tabelle,Versionsverwaltungssystem,Menge,1
Master-server,Anwendungsprogramm,Programm,1
Manipulationssprache,Fremdschlüssel,Einrichtung,1
Datenbanksprache,Datumenmenge,Einheit,1
Feldname,Speichermedium,Element,1
Objektdatenbanksystem,Dokumentmenge,Gruppe,1
Opus-server,Telemedium,Konzept,1
Datenmanipulationssprache,Form,Güte,1
Opus-server,Datenaufsichtssprache,Konzept,1
System,Registration,Anzahl,1
Master-server,Programm,Blatt,1
Datumenmodell,Gruppe,Konstrukt,1
Systembeschreibung,Xml-format,Aufzählung,1
Benutzerfehler,Fehler,Stelle,1
Datenmanipulationssprache,Gruppe,Kategorie,1
Tabelle,Abhängigkeitsinformation,Struktur,1
Sicherheitsmuster,Format,Vorgang,1
Relationale-datenbank-muster,Objektdatenbank,Vielzahl,1
Tracing,Analysezweck,Objekt,1
Windows-system,Verteilung,Zustand,1
Datenspeichersystem,Form,Taxon,1
Transaktion,Sprachteil,Code,1
Software,Transaktion,Bezeichnung,1
Versionsverwaltungssystem,Format,Zusammenfassung,1
Datenbanksprache,Kundennummer,Objekt,1
Datumenmodell,Nosql-datenbank,Sammlung,1
System,Verteilung,Menge,1
Tabelle,Sicherheit,Zusammenfassung,1
Windows-system,Manipulationssprache,Aussehen,1
Tabelle,Manipulationssprache,Aussehen,1
Fremdschlüssel,Adressdaten,Information,1
Manipulationssprache,Dta-verfahren,Modell,1
Proxyserver,Lösung,Blatt,1
Datenaufsichtssprache,Zustand,Güte,1
Relationale-datenbank-muster,Verarbeitung,Vielzahl,1
Opus-server,Anwendungssoftware,Blatt,1
Tabelle,Satz,Anordnung,1
Proxyserver,Preprint-server,Ergebnis,1
History-tabelle,Datenbanksystem,Anordnung,1
Manipulationssprache,Datenmanipulationssprache,Gesamtheit,1
Datenbanksystem,Datenbankanwendung,Aufbau,1
Computersystem,Transaktionsprotokoll,Kategorie,1
Format,Netzwerk,Lebewesen,1
Fetching,Satz,Tier,1
Datenmanipulationssprache,Fall,Güte,1
Feldname,Telemedium,Wesen,1
Datenbanksystem,Datumenfeld,Menge,1
Data-warehouse-system,Systementwicklung,Gruppe,1
Protokolldatei,Primärschlüssel,Mitteilung,1
Muster,Datumenstruktur,Rang,1
Datenbanksprache,Information,Objekt,1
Manipulationssprache,Sperrverwaltung,Organisation,1
System,Upgrade,Anzahl,1
Datenmanipulationssprache,Attribut,Eigenschaft,1
Datenverarbeitungssprache,Schlüssel,Zeichen,1
Objektdatenbank,Bestand,Rang,1
Proxyserver,Stapelverarbeitung,Teil,1
Windows-system,Nettodaten,Art,1
Computersystem,Internet-information,Klasse,1
Datenspeicher,Fehler,Konstrukt,1
Datenbanksprache,Satz,Symbol,1
Datenspeichersystem,Datumenfeld,Einheit,1
Anbieterserver,Form,Konzept,1
Objektdatenbanksystem,Federation,Einheit,1
Datumenmodell,Typ,Abbildung,1
Data-warehouse-system,Sicherheitsmuster,Zustand,1
Datenmanipulationssprache,Teilsprache,Organisation,1
Datenverarbeitungssprache,Objektdatenbank,Schicht,1
Mastertabelle,Code,Ordnung,1
Data-warehouse-system,Protokoll,Zusammenfassung,1
Datenmanipulationssprache,Eda-datenbank,Klasse,1
Datenspeichersystem,Code,Klasse,1
Objektdatenbanksystem,Satz,Kategorie,1
Objektdatenbanksystem,Architektur,Eigenschaft,1
Muster,Federation,Rang,1
Proxyserver,Opus-server,Folge,1
Seite,Netzwerk,Material,1
Tracing,Zustand,Person,1
Form,Zustand,Größe,1
Sprache,Format,Rang,1
Manipulationssprache,Information,System,1
Preprint-server,Datumenstruktur,Konzept,1
Auflösungsmuster,Modell,Muster,1
Teilsprache,Information,Güte,1
Versionsverwaltungssystem,Protokoll,Zusammensetzung,1
Proxyserver,Programm,Konzept,1
Computersystem,Nettodaten,System,1
Objektdatenbanksystem,Muster,Zusammensetzen,1
Objektdatenbankmodell,Eda-datenbank,Modell,1
Modell,Menge,Abbildung,1
Objektdatenbank,Form,Güte,1
Datenspeichersystem,Verarbeitung,Einheit,1
Preprint-server,Bestand,Konzept,1
Datenaufsichtssprache,Entitätstyp,Raum,1
Objektdatenbanksystem,Anwendungsseite,Klasse,1
Computersystem,Datenbanksystem,Aussehen,1
Lookup-tabelle,Objektdatenbankmodell,Ordnung,1
Datenbankmodell,Artikelnummer,Lebewesen,1
Lookup-tabelle,Objektdatenbanksystem,Anordnung,1
Processing,Speicher,Person,1
Muster,Klasse,Rang,1
Windows-system,Internet-information,Eigenschaft,1
Data-warehouse-system,Datenbankmodell,Aufbau,1
Modeling,Internet-information,Objekt,1
Manipulationssprache,Xml-format,Menge,1
Teilsprache,Entitätstyp,Rang,1
Harvesting,Datumenfeld,Gegenstand,1
Datenmanipulationssprache,Sicherheitsmuster,Kategorie,1
Datenmanipulationssprache,Relationale-datenbank-muster,Eigenschaft,1
Hochschulschriftenserver,Menge,Konzept,1
Hochschulschriftenserver,Software,Blatt,1
Querverweistabelle,Liste,Ordnung,1
Feldname,Anwendung,Code,1
Objektdatenbank,Listen­form,Schicht,1
Windows-system,Verarbeitung,Zusammenfassung,1
Verteilungsmuster,Teil,Muster,1
Fetching,Kundennummer,Gegenstand,1
Datenspeichersystem,Datentyp,Gruppe,1
Sprache,Datumenstruktur,Zusammensetzen,1
Manipulationssprache,Systementwicklung,Klasse,1
Processing,Harvesting,Person,1
Datenbanksystem,Registration,Menge,1
Datenmanipulationssprache,Ansi-sparc-architektur,Klasse,1
Tabelle,Seite,Menge,1
Objektdatenbankmodell,Registration,Modell,1
Data-warehouse-system,Dta-verfahren,Art,1
Datum,Satz,Syntagma,1
Manipulationssprache,Typ,Klasse,1
Opus-server,Fehler,Blatt,1
Datenbanksprache,Fehler,Zeichen,1
Warning,Datenbankanwendung,Objekt,1
Datenmanipulationssprache,Datenverarbeitungssprache,Begriff,1
Datenmanipulationssprache,Bestand,Schicht,1
Datenbanksystem,Modell,Anzahl,1
Manipulationssprache,Lastenverteilung,Zustand,1
Paketverwaltung,Einheitlich,Verwaltung,1
Menge,Systementwicklung,Größe,1
Master-server,Quelle,Teil,1
Speicher,Objektklasse,Lebewesen,1
System,Speichermedium,Schicht,1
Computersystem,Projekt,Vorgang,1
Objektdatenbanksystem,Sprachteil,Klasse,1
System,Datenbanksprache,Zusammenfassung,1
Dokumentenserver,Artikelname,Teil,1
Internet-information,Fremdschlüssel,Information,1
Tabelle,Relationale-datenbank-muster,Art,1
Computersystem,System,Gruppe,1
Objektdatenbanksystem,Verfahren,Vorgang,1
Datenbanksystem,Dini-datenbank,Anzahl,1
Versionsverwaltungssystem,Projektarchiv,Anzahl,1
Windows-system,Begriff,Vorstellung,1
Dokumentmenge,Systementwicklung,Größe,1
Versionsverwaltungssystem,Programmzustand,Eigenschaft,1
Data-warehouse-system,Name,Zusammenfassung,1
Datenspeichersystem,Rdf-format,Zustand,1
Datenaufsichtssprache,Abfragesprache,Güte,1
Seite,Liste,Verzeichnis,1
Dokumentenserver,Installationsprogramm,Software,1
History-tabelle,Lastverteilung,Ordnung,1
Modell,Format,Lebewesen,1
Querverweistabelle,Datumenfeld,Mathematik,1
System,Format,Güte,1
Manipulationssprache,Programmzustand,Menge,1
System,Programm,Klasse,1
Quelltabelle,Sicherheit,Ordnung,1
Referenztabelle,Auflösungsmuster,Struktur,1
Datenbanksystem,Verfahren,Vorgang,1
Tracing,Spezialfall,Gegenstand,1
Beginning,Netzwerkdatenbankmodell,Person,1
Data-warehouse-system,Entitätstyp,Anzahl,1
Information,Datei,Verbesserung,1
Publikationsserver,Opus-server,Folge,1
Information,Fremdschlüssel,Vermittlung,1
Datenspeichersystem,Verteilung,Vorgang,1
Warning,Schlüssel,Ruf,1
Datenspeichersystem,Zweck,Einrichtung,1
Datenbanksprache,Spezialfall,Rang,1
Computersystem,Sprache,Vorgang,1
Datenbanksprache,Code,Taxon,1
Netzwerkinformation,Ereignisprotokoll,Schrift,1
Datenmanipulationssprache,Format,Aufbau,1
Computersystem,Denormalisierungsmuster,Zusammensetzen,1
Rdf-format,Entitätstyp,Gestalt,1
Windows-system,Protokoll,Taxon,1
History-tabelle,Kundennummer,Ordnung,1
Datenspeichersystem,Abfragesprache,Anzahl,1
Datei,Nutzdaten,Information,1
Datenmanipulationssprache,Registration,Menge,1
Computersystem,Einsatz,Klasse,1
Datumenfeld,Feld,Systeme,1
Data-warehouse-system,Form,Menge,1
Objektdatenbankmodell,Transaktionsprotokoll,Sammlung,1
Master-server,Server,Teil,1
Windows-system,Format,Taxon,1
Datenbanksystem,Datumenstruktur,Aufbau,1
Objektdatenbanksystem,Spezialfall,Zusammenfassung,1
Datenbanksprache,Dokumentmenge,Modell,1
Windows-system,Speicher,Einheit,1
Objektdatenbanksystem,Sicherheitsmuster,Vorgang,1
Querverweistabelle,Datumenstruktur,Ordnung,1
Fetching,Spezialfall,Name,1
Server,Datumenfeld,Element,1
Sprache,Information,Rang,1
Objektdatenbanksystem,Schlüssel,Zusammenfassung,1
Dokumentmenge,Klasse,Größe,1
Datenspeichersystem,Datenbanksprache,Schema,1
Datenbanksystem,Projektarchiv,Anzahl,1
Datenspeichersystem,Entwicklung,Zusammenfassung,1
History-tabelle,Adressliste,Struktur,1
Datenbankmodell,Datumenmenge,Konstrukt,1
Listen­form,Entitätstyp,Bedeutungen,1
Datenmanipulationssprache,Datumenfeld,Gesamtheit,1
Sicherheitsmuster,Verteilungsmuster,Vielzahl,1
Windows-system,Schlüssel,Art,1
Tabelle,Objektdatenbank,Zusammenfassung,1
Datenaufsichtssprache,Telemedium,Schicht,1
Tabelle,Datenbanksystem,Aussehen,1
Versionsverwaltungssystem,Computersystem,Vorstellung,1
Windows-system,Dokumentmenge,Menge,1
Hochschulschriftenserver,Systemsoftware,Konzept,1
Fehler,Ascii-code,Sprechweise,1
Computersystem,Zweck,Vielzahl,1
Computersystem,Laufzeitfehler,Vorgang,1
Versionsverwaltungssystem,Quelle,Einrichtung,1
Format,Anwendung,Anforderungen,1
Sprache,Kundennummer,Gegenstand,1
Logging,Peer-to-peer-netzwerk,Person,1
Datenbanksprache,Sprache,System,1
Windows-system,System,Kategorie,1
Datenaufsichtssprache,Open-source-datenbank,Güte,1
Schlüssel,Nettodaten,Verbesserung,1
Tabelle,Adressliste,Anordnung,1
Single-server,Master-server,Folge,1
Data-warehouse-system,Information,Zustand,1
Anwendungsprogramm,Ereignisprotokoll,Element,1
Versionsverwaltungssystem,Fall,Gruppe,1
Single-server,Software,Teil,1
Datenbanksystem,Sprache,System,1
Datenmanipulationssprache,Objektklasse,Kategorie,1
Datenmanipulationssprache,Primärschlüssel,Objekt,1
Windows-system,Datenbankanwendung,Art,1
Computersystem,Anwendung,Taxon,1
Schlüssel,Adressliste,Sprechweise,1
Software,Schlüssel,Gegenstand,1
Datenbanksprache,Fehler,System,1
Processing,Name,Gegenstand,1
Dokumentenserver,System,Konzept,1
Netzwerkinformation,Protokolldatei,Vermittlung,1
Datenbanksystem,Entwicklung,Art,1
Computersystem,Sprache,System,1
Form,Bestand,Arbeit,1
Dokumentmenge,Teil,Arbeit,1
Datenspeichersystem,Denormalisierungsmuster,Aufbau,1
Datenspeichersystem,Typ,Zustand,1
Objektdatenbanksystem,Abhängigkeitsinformation,Einrichtung,1
Information,Teil,Güte,1
Fremdschlüssel,Nettodaten,Bestand,1
Laufzeitfehler,Zweck,Code,1
Beginning,Internet-information,Objekt,1
Teilsprache,Transaktionsprotokoll,Zeichen,1
Schlüssel,Datenbank-)abfragesprache,Mittel,1
Objektdatenbanksystem,Entitätstyp,Zusammenfassung,1
Hashtabelle,Computersystem,Struktur,1
Versionsverwaltungssystem,Artikelnummer,Taxon,1
Datenmanipulationssprache,Protokoll,Zustand,1
Proxyserver,Entwicklung,Liste,1
E-mail-server,Lösung,Software,1
Muster,Verfahren,Beschwerden,1
E-mail-server,Hochschulschriftenserver,Computerprogramm,1
Preprint-server,Datenspeicher,Ergebnis,1
Datenmanipulationssprache,Abfragesprache,Zeichen,1
Datenverarbeitungssprache,Registration,Rang,1
Computersystem,Abfragesprache,Art,1
Lookup-tabelle,Datumenstruktur,Struktur,1
Datenmanipulationssprache,Hauptspeicher,Kategorie,1
Datenbanksystem,Sicherheitsmuster,Art,1
Datenbanksprache,Objektdatenbank,Schicht,1
Fetching,Feld,Person,1
Fehler,Liste,Sprechweise,1
Versionsverwaltungssystem,Verteilung,Zustand,1
Manipulationssprache,Name,Schema,1
Versionsverwaltungssystem,Datenbanksprache,Kategorie,1
System,Zustand,Art,1
Hashtabelle,Datenbanktabelle,Struktur,1
Versionsverwaltungssystem,Datentyp,Menge,1
Transaktionsprotokoll,Protokoll,Masse,1
Modeling,Datenbanksprache,Objekt,1
Datenmanipulationssprache,Adressdaten,Einrichtung,1
Dokumentenserver,Medium,Konzept,1
Windows-system,Struktur,Art,1
Listen­form,Zweck,Anforderungen,1
Muster,Verarbeitung,Sammlung,1
Manipulationssprache,Speicher,Anzahl,1
Abhängigkeitsinformation,Fremdschlüssel,Vermittlung,1
Tabelle,Datenbankmodell,Zusammensetzung,1
Transaktionstabelle,Ascii-code,Ordnung,1
Datenbanksystem,Artikelnummer,Gefüge,1
Datenbanksystem,Information,Zusammensetzung,1
Master-server,Anwendungsprogramm,Ergebnis,1
Modeling,Datumensatz,Gegenstand,1
Single-server,Software,Ergebnis,1
Manipulationssprache,Attribut,Art,1
System,Datenbank-)abfragesprache,Zusammenfassung,1
Information,Datumensatz,Sammlung,1
Windows-system,Relationale-datenbank-muster,Klasse,1
Datenbanksprache,Datenprotokollierungs-bibliothek,Anzahl,1
Objektdatenbank,Tabellenform,Rang,1
Manipulationssprache,Entitätstyp,Kategorie,1
Schlüssel,Liste,Information,1
Master-server,Server,Software,1
Windows-system,Transaktionsprotokoll,Vorgang,1
Computersystem,Ascii-code,Organisation,1
Protokolldatei,Ereignisprotokolldatei,Schrift,1
Versionsverwaltungssystem,Code,Menge,1
Datenmanipulationssprache,Datenaufsichtssprache,Gesamtheit,1
Objektdatenbanksystem,Attribut,Gruppe,1
Sprache,Nutzerverhalten,Gesamtheit,1
Datenaufsichtssprache,Primärschlüssel,Zeichen,1
Computersystem,Liste,Gefüge,1
Fremdschlüssel,Protokoll,Bestand,1
Programm,Medium,Name,1
Denormalisierungsmuster,Netzwerkdatenbankmodell,Muster,1
Windows-system,Begriff,Einheit,1
Versionsverwaltungssystem,Verarbeitung,Kategorie,1
Datenmanipulationssprache,Paket,Aussehen,1
Protokolldatei,Transaktionsprotokoll,Vermittlung,1
Windows-system,Verteilung,Vorgang,1
Datenspeichersystem,Datumenfeld,Zusammenfassung,1
Artikelname,Feldname,Code,1
Datenmanipulationssprache,Entitätstyp,Gruppe,1
Batch-transaktion,Satz,Element,1
Objektdatenbankmodell,Listen­form,Abbildung,1
Menge,Struktur,Arbeit,1
Datenverarbeitungssprache,Abfragesprache,Sprachfamilie,1
Fremdschlüssel,Einsatz,Code,1
Tabelle,Systementwicklung,Art,1
Windows-system,Schlüssel,Klasse,1
Leistungsproblem,Verfahren,Arbeit,1
Transaktionstabelle,Berechnungsmodell,Struktur,1
Versionsverwaltungssystem,System,Vorgang,1
Datenspeichersystem,Ereignisprotokoll,Menge,1
Hintergrundprogramm,Programm,Verzeichnis,1
Abhängigkeitsinformation,Ereignisprotokoll,Daten,1
Datenverarbeitungssprache,Registration,Schicht,1
Information,Nutzdaten,Schrift,1
Datenmanipulationssprache,Entitätstyp,Modell,1
