term1,term2,related
Eda-datenbank,Softwareprojekt,1
Mastertabelle,Paket,1
System,Netzwerkdatenbankmodell,1
Zieltabelle,Lastverteilung,1
System,Datumenfeld,1
Preprint-server,Entwicklung,1
Quelltabelle,Anwendungsseite,1
Versionsverwaltungssystem,Typ,1
Publikationsserver,Datenverarbeitungssprache,1
Processing,Form,1
Datumenmodell,Netzwerk,1
Mastertabelle,Datumenmodell,1
Windows-system,Datei,1
Single-server,Federation,1
System,Datenbankmodell,1
System,Satz,1
Anbieterserver,Software,1
Objektdatenbank,Programmzustand,1
Manipulationssprache,Ansi-sparc-architektur,1
Windows-system,Humboldt-universität,1
Netzwerkdatenbankmodell,Lastverteilung,1
Preprint-server,Data-warehouse-system,1
Transaktionstabelle,Aktualisieren,1
Manipulationssprache,Softwareprojekt,1
Datenbanksystem,Entitätstyp,1
Objektdatenbank,Benutzerfehler,1
Warning,Hintergrundprogramm,1
Datenspeicher,Laufzeitfehler,1
Proxyserver,Softwarelösung,1
Form,Kundennummer,1
Internet-information,Nettodaten,1
Referenztabelle,Typ,1
Teilsprache,Open-source-datenbank,1
Nutzungsdatum,Satz,1
Datenverarbeitungssprache,Adressdaten,1
Querverweistabelle,Auflösungsmuster,1
Datenverarbeitungssprache,Datenbankmodell,1
Installationsprogramm,Telemedium,1
Hintergrundprogramm,Laufzeitfehler,1
Dokumentenserver,Anwendungsseite,1
Struktur,Ausfallsicherheit,1
Manipulationssprache,Netzwerkdatenbankmodell,1
Setzen,Anwendungsseite,1
Xml-format,Zustand,1
Projektdatum,Transaktionsprotokoll,1
Computersystem,Internet-information,1
System,Nutzdaten,1
Struktur,Sicherheit,1
Preprint-server,Datenspeicher,1
Modeling,Hintergrundprogramm,1
Beginning,Datenaufsichtssprache,1
Versionsverwaltungssystem,Netzwerkinformation,1
E-mail-server,Datumenfeld,1
Klasse,Systementwicklung,1
Quelltabelle,Netzwerkinformation,1
Protokolldatei,Datei,1
Datenbankmodell,Xml-format,1
Tabelle,Abhängigkeitsinformation,1
Quelltabelle,Datenbanksprache,1
Dokumentmenge,Feld,1
Dokumenten-server,Objektklasse,1
Datenbanksprache,Verbund,1
Anbieterserver,Klasse,1
Proxyserver,Datenaufsichtssprache,1
Sprache,Sprachteil,1
Anwendungsseite,Peer-to-peer-netzwerk,1
Transaktionsprotokoll,Nutzerverhalten,1
Objektdatenbanksystem,Eda-datenbank,1
Sprache,Form,1
Lookup-tabelle,Datumenstruktur,1
Datenaufsichtssprache,Berechnungsmodell,1
Proxyserver,Anwendungsprogramm,1
Softwareprojekt,Projekt,1
Datenbankmodell,Gruppe,1
Tabelle,Gruppe,1
Zieltabelle,Programm,1
Sicherheitsmuster,Datei,1
Fetching,Seite,1
Systemsoftware,Anwendungssoftware,1
Querverweistabelle,Datenbank-)abfragesprache,1
Format,Struktur,1
Teilsprache,Benutzerfehler,1
Datenaufsichtssprache,Laufzeitfehler,1
Satz,Änderung,1
Logging,Information,1
Spezialfall,Ascii-code,1
E-mail-server,Code,1
E-mail-server,Analyse,1
Single-server,Anwendung,1
Manipulationssprache,Name,1
Dokumentenserver,Muster,1
Sprachteil,Einsatz,1
Nettodaten,Protokoll,1
Datenbanksprache,Transaktion,1
Hauptspeicher,Speicher,1
Hashtabelle,Sicherheitsmuster,1
Dokumentenserver,Berechnungsmodell,1
Datenbanksystem,Abfragesprache,1
Relationale-datenbank-muster,Gruppe,1
Datumenmodell,Rdf-format,1
Abhängigkeitsinformation,Nutzdaten,1
Single-server,Verfahren,1
Hochschulschriftenserver,Versionsverwaltungssystem,1
Warning,Anwendungsseite,1
Manipulationssprache,Speicher,1
Software,Protokoll,1
Dokumenten-server,Software,1
Proxyserver,Name,1
Datumensatz,Änderung,1
Datumenmodell,Entwicklung,1
Information,Speichermedium,1
Objektdatenbank,Transaktionsprotokoll,1
Windows-system,Verteilung,1
Berechnungsmodell,Applikation,1
Sicherheitsmuster,Federation,1
Warning,Streaming-media-applikation,1
Tracing,Entwicklung,1
Warning,Zweck,1
Lookup-tabelle,Anwendungsseite,1
Verteilung,Format,1
Anbieterserver,Objektdatenbanksystem,1
Datumenmodell,Open-source-datenbank,1
Datenverarbeitungssprache,Code,1
Struktur,Zweck,1
Quelltabelle,Sicherheit,1
Protokoll,Quelle,1
Mastertabelle,Verteilung,1
Publikationsserver,Nosql-datenbank,1
Form,Passwort,1
Datenverarbeitungssprache,Tabellenform,1
Muster,Begriff,1
Preprint-server,Objektdatenbanksystem,1
Ereignisprotokoll,Leistungsproblem,1
Listen­form,Datumenmenge,1
Warning,Datentyp,1
Form,Analysezweck,1
Programm,Peer-to-peer-netzwerk,1
Denormalisierungsmuster,Fall,1
Schlüssel,Nettodaten,1
Dokumentmenge,Medium,1
Tabelle,Datenverarbeitungssprache,1
Warning,Klasse,1
Datenbankmodell,Entwicklung,1
Quelltabelle,Programm,1
Processing,Objektklasse,1
Netzwerkdatenbankmodell,Speichermedium,1
Format,Zweck,1
Harvesting,Information,1
Teilsprache,Ereignisprotokolldatei,1
Mastertabelle,Lookup-tabelle,1
Windows-system,Projekt,1
Lookup-tabelle,Datenaufsichtssprache,1
Warning,Schlüssel,1
Sprache,Objektdatenbankmodell,1
Xml-format,Seite,1
Berechnungsmodell,Liste,1
Hashtabelle,Projekt,1
Sicherheitsmuster,Information,1
Spezialfall,Kundennummer,1
Dokumenten-server,Datumenfeld,1
Datenmanipulationssprache,Anwendergruppe,1
Sprache,Anwendungsprogramm,1
Dokumentenserver,Listen­form,1
Warning,Menge,1
Quelltabelle,Datenbanksystem,1
Name,Klasse,1
Preprint-server,Archivsoftware,1
Logging,Kundennummer,1
Sprache,Nutzerverhalten,1
Datenaufsichtssprache,Abhängigkeitsinformation,1
Data-warehouse-system,Projektdatum,1
Tabelle,Data-warehouse-system,1
Relationale-datenbank-muster,Modell,1
Hashtabelle,Paket,1
Single-server,Verteilung,1
Warning,Geschäftstransaktion,1
Medium,Entwicklung,1
Archivsoftware,Anwendungsprogramm,1
Datenbanksprache,Sprache,1
Modell,Datumenmenge,1
Sprache,Registration,1
Tabelle,Programm,1
Anbieterserver,System,1
Datenverarbeitungssprache,Abhängigkeitsinformation,1
Windows-system,Feldinhalt,1
Tracing,Projekt,1
Tracing,Adressliste,1
Fetching,Feldname,1
Datenbankmodell,Zweck,1
Server,Feldname,1
Relationale-datenbank-muster,Listen­form,1
Modeling,Anwendungsseite,1
Processing,Laufzeitinformation,1
Harvesting,Transaktion,1
Harvesting,Typ,1
Dokumentenserver,Server,1
Dokumentenserver,Projekt,1
Antimuster,Fall,1
Berechnungsmodell,Federation,1
Opus-server,Dini-datenbank,1
Data-warehouse-system,Fall,1
Feldname,Aufwand,1
Fetching,Datentyp,1
Publikationsserver,Berechnungsmodell,1
System,Zweck,1
Berechnungsmodell,Artikelname,1
Datenaufsichtssprache,Nutzerverhalten,1
Seite,Streaming-media-applikation,1
Datei,Satz,1
Tabelle,Datenbank-)abfragesprache,1
Objektklasse,Klasse,1
Hochschulschriftenserver,Format,1
Datenbanksprache,Rdf-format,1
Datenverarbeitungssprache,Publikationsverbund,1
Mastertabelle,Sprache,1
Datei,Liste,1
Hintergrundprogramm,Benutzerfehler,1
Warning,Artikelname,1
Datenbankmodell,Peer-to-peer-netzwerk,1
Sprache,Typbegriff,1
Format,Anwendung,1
Transaktionstabelle,Zieltabelle,1
Transaktion,Anwendungsseite,1
Dokumenten-server,Problem,1
Batch-transaktion,Datumenfeld,1
Installationsprogramm,Zweck,1
Datenbanksprache,Einsatz,1
Ereignisprotokoll,Logisch,1
Anwendungsprogramm,Seite,1
Datenbanksprache,Code,1
Transaktionsprotokoll,Website,1
Master-server,Server,1
Publikationsserver,Modell,1
Opus-server,Muster,1
Versionsverwaltungssystem,Nosql-datenbank,1
Objektdatenbank,Klasse,1
Speichermedium,Feld,1
Teilsprache,Programmieraufwand,1
Master-server,Publikationsserver,1
Windows-system,Spezialfall,1
Information,Artikelnummer,1
Geschäftstransaktion,Liste,1
Dokumenten-server,Typ,1
Objektdatenbanksystem,Randdatum,1
Publikationsserver,Datumenstruktur,1
Primärschlüssel,Ascii-code,1
Windows-system,Gruppe,1
Manipulationssprache,Quelle,1
Fehler,Einsatz,1
Modeling,Verarbeitung,1
Schlüssel,Artikelnummer,1
Versionsverwaltungssystem,Rdf-format,1
Objektdatenbankmodell,Format,1
Programm,Anwendung,1
Processing,Projekt,1
Hochschulschriftenserver,Programm,1
Modeling,Beginning,1
History-tabelle,Auflösungsmuster,1
Manipulationssprache,Lastenverteilung,1
Mastertabelle,Struktur,1
Format,Artikelname,1
Objektdatenbank,Nosql-datenbank,1
Struktur,Bestand,1
Computersystem,Datenmanipulationssprache,1
Objektdatenbankmodell,Name,1
Datenaufsichtssprache,Protokolldatei,1
Datumenmodell,Transaktionsprotokoll,1
Objektdatenbanksystem,Anforderung,1
Datenspeichersystem,Entwicklung,1
Muster,Abfragesprache,1
Relationale-datenbank-muster,Internet-information,1
Netzwerkdatenbankmodell,Entwicklung,1
Logging,Datumensatz,1
Modell,Menge,1
Menge,Struktur,1
Änderung,Entwicklung,1
Processing,Primärschlüssel,1
Mastertabelle,Zustand,1
Manipulationssprache,Tabellenform,1
Windows-system,Eda-datenbank,1
Form,Hauptspeicher,1
Windows-system,Sprachteil,1
Publikationsserver,Softwareprojekt,1
Datumenmenge,Transaktionsprotokoll,1
Windows-system,Tabellenform,1
Dokumenten-server,Netzwerkdatenbankmodell,1
Transaktionsprotokoll,Verfahren,1
Berechnungsmodell,Lastverteilung,1
Opus-server,Artikelnummer,1
Abfragesprache,Teil,1
Windows-system,Applikation,1
Lookup-tabelle,Anwendung,1
Datenspeichersystem,Quelle,1
Protokolldatei,Primärschlüssel,1
Teilsprache,Nutzerverhalten,1
Querverweistabelle,Anwendungsseite,1
Laufzeitinformation,Ereignisprotokolldatei,1
Datumenmodell,Archiv,1
Tracing,Batch-transaktion,1
Fetching,Internet-information,1
Modeling,Batch-transaktion,1
Modell,Sächsisch,1
Datenbanksystem,Zustand,1
Fremdschlüssel,Kundennummer,1
Protokoll,Sprachteil,1
Manipulationssprache,Datenverarbeitungssprache,1
Windows-system,Inhalt,1
Anbieterserver,Stapelverarbeitung,1
Netzwerkdatenbankmodell,Systementwicklung,1
Objektdatenbank,Speicher,1
Quelltabelle,Struktur,1
Geschäftstransaktion,Systementwicklung,1
Referenztabelle,Struktur,1
Batch-transaktion,Transaktion,1
Beginning,Tracing,1
Datenbanksystem,Medium,1
Datenbanksprache,Feldname,1
Harvesting,Datenaufsichtssprache,1
Objektdatenbankmodell,Liste,1
History-tabelle,Adressliste,1
Dokumentenserver,Universität,1
Single-server,Feld,1
Datumenmenge,Teil,1
Datenmanipulationssprache,Versionsverwaltung,1
Datenmanipulationssprache,Logdatei,1
Manipulationssprache,Objektklasse,1
Fetching,Format,1
Versionsverwaltungssystem,Computersystem,1
Objektdatenbank,Schlüssel,1
Mastertabelle,Datenaufsichtssprache,1
Datumensatz,Eintrag,1
Server,Einsatz,1
Software,Einsatz,1
Quelltabelle,Datenaufsichtssprache,1
Medium,Paket,1
Verantwortlich,Streaming-media-applikation,1
Preprint-server,Verteilung,1
Protokoll,Masseneinsatz,1
Mastertabelle,Verfahren,1
Dokumentenserver,Satz,1
Archivsoftware,Programm,1
Referenztabelle,Sicherheitsmuster,1
Beginning,Transaktionsprotokoll,1
Datenaufsichtssprache,Nutzdaten,1
Teil,Klasse,1
Transaktionstabelle,Transaktion,1
Speicher,Zustand,1
Muster,Protokoll,1
Manipulationssprache,Datumensatz,1
Computersystem,Nutzdaten,1
Data-warehouse-system,Zustand,1
Lookup-tabelle,Seite,1
Teil,Quelle,1
Ereignisprotokolldatei,Adressliste,1
Beginning,Ereignisprotokoll,1
Information,Lastenverteilung,1
Transaktion,Artikelnummer,1
Querverweistabelle,Zustand,1
Processing,Schlüssel,1
Muster,Lastverteilung,1
Opus-server,Kundennummer,1
Manipulationssprache,Sperrverwaltung,1
Xml-format,Struktur,1
Struktur,Leistungsproblem,1
Objektdatenbankmodell,Protokoll,1
Manipulationssprache,Objektdatenbank,1
Batch-transaktion,Bibliothek,1
Datenbanksystem,Speicher,1
Lookup-tabelle,Datenbanksprache,1
Hauptspeicher,Systementwicklung,1
Windows-system,Satz,1
Datenbanksprache,Medium,1
Internet-information,Netzwerkinformation,1
Netzwerkinformation,Kundennummer,1
Referenztabelle,Datumenmodell,1
Windows-system,Dta-verfahren,1
Hochschulschriftenserver,Hauptspeicher,1
Proxyserver,Masseneinsatz,1
Verteilung,Passwort,1
Hochschulschriftenserver,Analyse,1
Fetching,Objektklasse,1
Struktur,Passwort,1
Berechnungsmodell,Nosql-datenbank,1
Datenbanksprache,Datumenmodell,1
Datenbanksprache,Telemedium,1
Datenverarbeitungssprache,Open-source-datenbank,1
Publikationsserver,Objektklasse,1
Datumenmodell,Xml-format,1
History-tabelle,Tabelle,1
Speicher,Liste,1
Problem,Entwicklung,1
Datenverarbeitungssprache,Spezialfall,1
Objektdatenbanksystem,Stapelverarbeitung,1
Fehler,Publikationsverbund,1
Berechnungsmodell,Spezialfall,1
Fehler,Netzwerk,1
Datenbankmodell,Seite,1
Information,Xml-format,1
Mastertabelle,Stapelverarbeitung,1
Preprint-server,Verantwortlich,1
System,Telemedium,1
Quelltabelle,Abhängigkeitsinformation,1
Zieltabelle,Datenbankmodell,1
Systementwicklung,Aufwand,1
Abhängigkeitsinformation,Primärschlüssel,1
Ereignisprotokolldatei,Programm,1
Objektdatenbankmodell,Applikation,1
Spezialfall,Code,1
Format,Kundennummer,1
Single-server,Data-warehouse-system,1
Quelltabelle,Data-warehouse-system,1
Datenverarbeitungssprache,Website,1
Form,Fehler,1
Dokumentenserver,Dokumenten-server,1
E-mail-server,Proxyserver,1
Versionsverwaltungssystem,Protokoll,1
Processing,Streaming-media-applikation,1
Windows-system,Nettodaten,1
Schlüssel,Medium,1
Manipulationssprache,Universität,1
Format,Ausfallsicherheit,1
Tabellenform,Datumenmenge,1
Objektdatenbanksystem,Datenspeichersystem,1
Objektdatenbanksystem,Sicherheitsmuster,1
Abfragesprache,Programmpaket,1
Transaktion,Ereignisprotokoll,1
Laufzeitfehler,Artikelname,1
History-tabelle,Name,1
Tabellenform,Verteilung,1
Zieltabelle,Form,1
Hauptspeicher,Humboldt-universität,1
Objektdatenbanksystem,Information,1
Computersystem,Entwicklung,1
Preprint-server,Windows-system,1
Fetching,Warning,1
Ereignisprotokolldatei,Nettodaten,1
Master-server,Eda-datenbank,1
Hochschulschriftenserver,Grafiksoftware,1
Verteilungsmuster,Dokumentmenge,1
Eda-datenbank,Entwicklung,1
Datumensatz,Fall,1
Querverweistabelle,Ascii-code,1
Xml-format,Fall,1
Dokumenten-server,Verarbeitung,1
Server,Rdf-format,1
Mastertabelle,Ascii-code,1
Netzwerkinformation,Artikelnummer,1
Modeling,Feldname,1
Datumenmodell,Seite,1
Transaktionstabelle,Abfragesprache,1
Harvesting,Protokoll,1
Versionsverwaltungssystem,Abhängigkeitsinformation,1
Dokumentenserver,Objektdatenbankmodell,1
Hashtabelle,Datenverarbeitungssprache,1
Hashtabelle,Tabelle,1
Datenaufsichtssprache,Entitätstyp,1
Harvesting,Objektdatenbankmodell,1
Objektdatenbanksystem,Feldinhalt,1
Datumenmodell,Dta-verfahren,1
Single-server,Zweck,1
Quelltabelle,Datenbank-)abfragesprache,1
Tabelle,Datum,1
Speicher,Struktur,1
Harvesting,Internet-information,1
Master-server,Zustand,1
Auflösungsmuster,Objektklasse,1
Hashtabelle,Name,1
Tabelle,Logdatei,1
Manipulationssprache,Schlüssel,1
Anbieterserver,Paketquelle,1
Medium,Einsatz,1
Berechnungsmodell,Sprachteil,1
Datenbanksystem,Architektur,1
Mastertabelle,System,1
Teil,Zweck,1
Mastertabelle,Fall,1
Objektdatenbanksystem,Humboldt-universität,1
Sprache,Paket,1
Objektdatenbanksystem,Protokoll,1
Proxyserver,Liste,1
Opus-server,Stapelverarbeitung,1
Datenmanipulationssprache,Zweck,1
Objektdatenbanksystem,Name,1
Data-warehouse-system,Begriff,1
Datenbanksystem,Laufzeitinformation,1
Transaktionstabelle,Adressliste,1
Datenaufsichtssprache,Teil,1
Dokumenten-server,Verantwortlich,1
Master-server,Entitätstyp,1
Opus-server,Federation,1
Single-server,Archiv,1
Objektdatenbankmodell,Auswertung,1
Sprachteil,Kundennummer,1
Sicherheitsmuster,Rdf-format,1
Fremdschlüssel,Nutzdaten,1
Laufzeitinformation,Adressdaten,1
Telemedium,Einsatz,1
Server,Laufzeitfehler,1
Netzwerkdatenbankmodell,Datumensatz,1
Anbieterserver,Logdateianalyse,1
Mastertabelle,History-tabelle,1
Opus-server,Gruppe,1
Objektdatenbankmodell,Datenbankanwendung,1
Server,Fetching,1
Entwicklung,Liste,1
Master-server,Computersystem,1
Primärschlüssel,Adressdaten,1
Opus-server,Datenaufsichtssprache,1
Datenbanksprache,Ausfallsicherheit,1
Menge,Zweck,1
Muster,Schlüssel,1
Datumenmodell,Feldname,1
Publikationsserver,Fall,1
Mastertabelle,Lastenverteilung,1
Hashtabelle,Liste,1
Lookup-tabelle,Programm,1
Quelltabelle,Analysezweck,1
Lookup-tabelle,Abfragesprache,1
Tabellenform,Satz,1
E-mail-server,System,1
Harvesting,Software,1
Hochschulschriftenserver,Installationsprogramm,1
Datenbanksprache,Artikelname,1
Datenaufsichtssprache,Menge,1
Master-server,Archivsoftware,1
Computersystem,Datumenstruktur,1
Laufzeitfehler,Echtzeitauswertung,1
Modell,Peer-to-peer-netzwerk,1
Datentyp,Zweck,1
Anwendung,Verantwortlich,1
Quelltabelle,Schlüssel,1
System,Applikation,1
Fotodatum,Datumensatz,1
Objektdatenbankmodell,Datenbankmodell,1
Menge,Satz,1
Hochschulschriftenserver,Objektdatenbankmodell,1
Datenbanksprache,Objektklasse,1
Hashtabelle,Spezialfall,1
Quelltabelle,Datenbanktabelle,1
Hintergrundprogramm,Ereignisprotokoll,1
Transaktionsprotokoll,Masseneinsatz,1
Objektdatenbankmodell,Entitätstyp,1
Datumenmenge,Leistungsproblem,1
Transaktionstabelle,Laufzeitinformation,1
History-tabelle,Sicherheitsmuster,1
Objektdatenbanksystem,Fremdschlüssel,1
Muster,Information,1
Single-server,Leistungsproblem,1
Computersystem,Protokoll,1
Batch-transaktion,Speichermedium,1
Datenbankmodell,Paketquelle,1
Manipulationssprache,Datumenstruktur,1
Benutzerfehler,Telemedium,1
Proxyserver,Datumenfeld,1
Manipulationssprache,Stapelverarbeitung,1
Dokumentenserver,Versionsverwaltungssystem,1
Computersystem,Datenspeichersystem,1
Antimuster,Objektklasse,1
Teilsprache,Stapelverarbeitung,1
Hintergrundprogramm,Einsatz,1
Objektdatenbanksystem,Verarbeitung,1
Protokolldatei,Ereignisprotokoll,1
Tabellenform,Begriff,1
Versionsverwaltungssystem,Fall,1
Objektdatenbanksystem,Satz,1
Harvesting,Datumensatz,1
Telemedium,Anwendungsseite,1
Hauptspeicher,Typ,1
Objektdatenbankmodell,Typ,1
Versionsverwaltungssystem,Liste,1
Feldname,Einsatz,1
Datenbank-)abfragesprache,Programmieraufwand,1
Hashtabelle,Transaktionsprotokoll,1
Dokumentmenge,Datensatzbegrenzung,1
Querverweistabelle,Struktur,1
Single-server,Medium,1
Quelltabelle,Computersystem,1
Benutzerfehler,Seite,1
Manipulationssprache,Verteilung,1
Manipulationssprache,Nettodaten,1
History-tabelle,Systementwicklung,1
Xml-format,Attribut,1
Information,Datumenstruktur,1
Satz,Feld,1
Tabelle,Artikelnummer,1
Fetching,Manipulationssprache,1
Sprache,Netzwerk,1
Manipulationssprache,Abhängigkeitsinformation,1
Transaktionsprotokoll,Seite,1
Versionsverwaltungssystem,Architektur,1
Feldname,Typ,1
Zieltabelle,Fremdschlüsselbegrenzung,1
Lookup-tabelle,Programmpaket,1
Sprache,Verhalten,1
Master-server,Sicherheit,1
System,Format,1
Zieltabelle,Anwendung,1
Internet-information,Liste,1
Name,Liste,1
Datumenmenge,Feld,1
Querverweistabelle,Internet-information,1
Quelltabelle,Architektur,1
Querverweistabelle,Zweck,1
Computersystem,Telemedium,1
Datenspeichersystem,Dini-datenbank,1
Transaktionstabelle,Fall,1
Mastertabelle,Entwicklung,1
Hochschulschriftenserver,Adressliste,1
Hintergrundprogramm,Liste,1
Dokumentenserver,Teilsprache,1
Dokumenten-server,Quelle,1
Objektdatenbanksystem,Entwicklung,1
Leistungsproblem,Klasse,1
Abfragesprache,Website,1
Datumenmodell,Quelle,1
Datenverarbeitungssprache,Sprache,1
Computersystem,Humboldt-universität,1
Batch-transaktion,Seite,1
Hochschulschriftenserver,Paketquelle,1
Querverweistabelle,Sprache,1
Information,Architektur,1
Sicherheitsmuster,Kundennummer,1
Sprache,Protokolldatei,1
Dokumentenserver,Ascii-code,1
Datenspeicher,Struktur,1
Modeling,Berechnungsmodell,1
Warning,Manipulationssprache,1
Modell,Gruppe,1
Versionsverwaltungssystem,Registration,1
Data-warehouse-system,Liste,1
Datenbanksystem,Feld,1
Transaktionstabelle,Objektklasse,1
Computersystem,Abfragesprache,1
Fremdschlüssel,Laufzeitfehler,1
Auflösungsmuster,Datumenmodell,1
Hintergrundprogramm,Teil,1
Installationsprogramm,Batch-transaktion,1
Tabelle,Manipulationssprache,1
Objektdatenbank,Abfragesprache,1
Eda-datenbank,Programmpaket,1
Speicher,Entwicklung,1
Dokumentenserver,Grafiksoftware,1
Objektdatenbanksystem,Sprachteil,1
Quelltabelle,Typ,1
Transaktionstabelle,Code,1
Warning,Telemedium,1
Abfragesprache,Transaktionsprotokoll,1
Publikationsserver,Architektur,1
Klasse,Entwicklung,1
Lookup-tabelle,Code,1
Objektdatenbank,Datumenmenge,1
Computersystem,Datei,1
Server,Fall,1
Datenbankmodell,Satz,1
Hashtabelle,Berechnungsmodell,1
Publikationsserver,Leistungsproblem,1
Quelltabelle,Lastverteilung,1
E-mail-server,Lastenverteilung,1
Feldname,Entwicklung,1
Software,Artikelname,1
Dokumentenserver,Struktur,1
Datenbanksystem,Verfahren,1
Verteilungsmuster,Zweck,1
Datenbankmodell,Listen­form,1
System,Berechnungsmodell,1
Fremdschlüssel,Abfragesprache,1
Information,Benutzerfehler,1
Netzwerkinformation,Satz,1
Sprache,Sicherheit,1
Datenmanipulationssprache,Netzwerkinformation,1
Versionsverwaltungssystem,Zweck,1
Windows-system,Fehler,1
Feldname,Projekt,1
Rdf-format,Anwendung,1
Preprint-server,Name,1
Sprache,Nutzdaten,1
Auflösungsmuster,Verarbeitung,1
Datenspeichersystem,Projektarchiv,1
Datenaufsichtssprache,Datenbankmodell,1
Form,Datentyp,1
Opus-server,Logdateianalyse,1
Transaktionstabelle,Datenbanksystem,1
Datumenmodell,Anwendungsseite,1
Preprint-server,Anwendergruppe,1
Form,Feld,1
Anbieterserver,Kundennummer,1
Beginning,Spezialfall,1
Dokumentenserver,Data-warehouse-system,1
Hochschulschriftenserver,Sprachteil,1
Datenbanksystem,Rdf-format,1
Fremdschlüssel,Liste,1
